Product,Category,Date,Customer,SoldLast6m,MinimumBeforeReorder,ReorderQuantity,Unit
Crazy Creatures 750mL,White,05-Jan-2022,Airport,1.0,2.0,12.0,21.99
Crazy Creatures 750mL,White,07-Jan-2022,Airport,1.0,2.0,12.0,21.99
Crazy Creatures 750mL,White,03-Jan-2022,Airport,1.0,2.0,12.0,21.99
Crazy Creatures 750mL,White,10-Jan-2022,Airport,2.0,2.0,12.0,21.99
Crazy Creatures 750mL,White,17-Jan-2022,Pleasant Valley,1.0,2.0,12.0,21.99
Crazy Creatures 750mL,White,21-Jan-2022,Pleasant Valley,1.0,2.0,12.0,21.99
Crazy Creatures 750mL,White,22-Jan-2022,Pleasant Valley,1.0,2.0,12.0,21.99
Crazy Creatures 750mL,White,27-Nov-2021,Pleasant Valley,5.0,2.0,12.0,21.990000000000002
Crazy Creatures 750mL,White,26-Jan-2022,Pleasant Valley,1.0,2.0,12.0,21.99
Crazy Creatures 750mL,White,11-Jan-2022,Airport,1.0,2.0,12.0,21.99
Crazy Creatures 750mL,White,13-Jan-2022,Airport,1.0,2.0,12.0,21.99
Crazy Creatures 750mL,White,15-Jan-2022,Airport,1.0,2.0,12.0,21.99
Crazy Creatures 750mL,White,20-Jan-2022,Airport,1.0,2.0,12.0,21.99
Crazy Creatures 750mL,White,14-Jan-2022,Pleasant Valley,1.0,2.0,12.0,21.99
Crazy Creatures 750mL,White,25-Jan-2022,Airport,1.0,2.0,12.0,21.99
Crazy Creatures 750mL,White,25-Feb-2022,Pleasant Valley,1.0,2.0,12.0,21.99
Crazy Creatures 750mL,White,22-Oct-2021,Oak Hill,1.0,2.0,12.0,21.99
Crazy Creatures 750mL,White,03-Dec-2021,Pleasant Valley,1.0,2.0,12.0,21.99
Crazy Creatures 750mL,White,24-Dec-2021,Pleasant Valley,1.0,2.0,12.0,21.99
Crazy Creatures 750mL,White,21-Feb-2022,Pleasant Valley,1.0,2.0,12.0,21.99
Crazy Creatures 750mL,White,08-Jan-2022,Pleasant Valley,1.0,2.0,12.0,21.99
Cuvee 23 Cava 750mL,Bubbles,24-Dec-2021,Pleasant Valley,2.0,3.0,12.0,14.99
Cuvee 23 Cava 750mL,Bubbles,21-Dec-2021,Pleasant Valley,1.0,3.0,12.0,14.99
Cuvee 23 Cava 750mL,Bubbles,31-Dec-2021,Pleasant Valley,2.0,3.0,12.0,14.99
Cuvee 23 Cava 750mL,Bubbles,20-Dec-2021,Pleasant Valley,2.0,3.0,12.0,14.99
Cuvee 23 Cava 750mL,Bubbles,17-Dec-2021,Pleasant Valley,2.0,3.0,12.0,14.99
Cuvee 23 Cava 750mL,Bubbles,02-Dec-2021,Pleasant Valley,1.0,3.0,12.0,14.99
Cuvee 23 Cava 750mL,Bubbles,23-Nov-2021,Pleasant Valley,1.0,3.0,12.0,14.99
Cuvee 23 Cava 750mL,Bubbles,21-Dec-2021,Airport,1.0,3.0,12.0,14.99
Cuvee 23 Cava 750mL,Bubbles,21-Feb-2022,Airport,1.0,3.0,12.0,14.99
Cuvee 23 Cava 750mL,Bubbles,22-Jan-2022,Airport,1.0,3.0,12.0,14.99
Cuvee 23 Cava 750mL,Bubbles,19-Jan-2022,Airport,1.0,3.0,12.0,14.99
Cuvee 23 Cava 750mL,Bubbles,08-Jan-2022,Airport,1.0,3.0,12.0,14.99
Cuvee 23 Cava 750mL,Bubbles,31-Dec-2021,Airport,6.0,3.0,12.0,14.99
Cuvee 23 Cava 750mL,Bubbles,24-Dec-2021,Airport,1.0,3.0,12.0,14.99
Cuvee 23 Cava 750mL,Bubbles,23-Dec-2021,Airport,1.0,3.0,12.0,14.99
Cuvee 23 Cava 750mL,Bubbles,14-Dec-2021,Airport,1.0,3.0,12.0,14.99
Cuvee 23 Cava 750mL,Bubbles,17-Dec-2021,Airport,1.0,3.0,12.0,14.99
Cuvee 23 Cava 750mL,Bubbles,11-Dec-2021,Airport,1.0,3.0,12.0,14.99
Cuvee 23 Cava 750mL,Bubbles,02-Dec-2021,Airport,1.0,3.0,12.0,14.99
Cuvee 23 Cava 750mL,Bubbles,09-Dec-2021,Airport,1.0,3.0,12.0,14.99
Cuvee 23 Cava 750mL,Bubbles,11-Mar-2022,Airport,1.0,3.0,12.0,14.99
Cuvee 23 Cava 750mL,Bubbles,05-Mar-2022,Pleasant Valley,2.0,3.0,12.0,14.99
Cuvee 23 Cava 750mL,Bubbles,19-Feb-2022,Pleasant Valley,1.0,3.0,12.0,14.99
Cuvee 23 Cava 750mL,Bubbles,15-Mar-2022,Airport,1.0,3.0,12.0,14.99
Cuvee 23 Cava 750mL,Bubbles,16-Nov-2021,Pleasant Valley,3.0,3.0,12.0,14.99
Cuvee 23 Cava 750mL,Bubbles,29-Oct-2021,Airport,1.0,3.0,12.0,14.99
Cuvee 23 Cava 750mL,Bubbles,06-Nov-2021,Airport,1.0,3.0,12.0,14.99
Cuvee 23 Cava 750mL,Bubbles,10-Dec-2021,Airport,1.0,3.0,12.0,14.99
Cuvee 23 Cava 750mL,Bubbles,17-Nov-2021,Airport,1.0,3.0,12.0,14.99
Cuvee 23 Cava 750mL,Bubbles,06-Dec-2021,Airport,1.0,3.0,12.0,14.99
Cuvee 23 Cava 750mL,Bubbles,12-Nov-2021,Airport,2.0,3.0,12.0,14.99
Cuvee 23 Cava 750mL,Bubbles,24-Nov-2021,Airport,1.0,3.0,12.0,14.99
Cuvee 23 Cava 750mL,Bubbles,22-Nov-2021,Airport,2.0,3.0,12.0,14.99
Cuvee 23 Cava 750mL,Bubbles,19-Nov-2021,Airport,1.0,3.0,12.0,14.99
Cuvee 23 Cava 750mL,Bubbles,03-Dec-2021,Airport,1.0,3.0,12.0,14.99
De Iuliis Shiraz 750ml,Red New World,10-Feb-2022,Airport,1.0,2.0,6.0,23.99
De Iuliis Shiraz 750ml,Red New World,11-Nov-2021,Airport,1.0,2.0,6.0,23.99
De Iuliis Shiraz 750ml,Red New World,06-Nov-2021,Airport,1.0,2.0,6.0,23.99
De Iuliis Shiraz 750ml,Red New World,27-Oct-2021,Airport,1.0,2.0,6.0,23.99
De Iuliis Shiraz 750ml,Red New World,07-Dec-2021,Airport,1.0,2.0,6.0,23.99
De Iuliis Shiraz 750ml,Red New World,21-Dec-2021,Airport,1.0,2.0,6.0,23.99
De Iuliis Shiraz 750ml,Red New World,30-Dec-2021,Airport,1.0,2.0,6.0,23.99
De Iuliis Shiraz 750ml,Red New World,15-Jan-2022,Airport,1.0,2.0,6.0,23.99
De Iuliis Shiraz 750ml,Red New World,28-Jan-2022,Airport,1.0,2.0,6.0,23.99
De Iuliis Shiraz 750ml,Red New World,03-Feb-2022,Airport,1.0,2.0,6.0,23.99
De Iuliis Shiraz 750ml,Red New World,03-Dec-2021,Airport,1.0,2.0,6.0,23.99
De Iuliis Shiraz 750ml,Red New World,23-Nov-2021,Airport,1.0,2.0,6.0,23.99
De Iuliis Shiraz 750ml,Red New World,04-Mar-2022,Airport,1.0,2.0,6.0,23.99
De Iuliis Shiraz 750ml,Red New World,11-Dec-2021,Pleasant Valley,2.0,2.0,6.0,23.99
De Iuliis Shiraz 750ml,Red New World,05-Mar-2022,Airport,1.0,2.0,6.0,23.99
De Iuliis Shiraz 750ml,Red New World,07-Feb-2022,Airport,1.0,2.0,6.0,23.99
De Muller Priorat Crianza 750ml,Red Old World,24-Nov-2021,Pleasant Valley,1.0,,,19.99
De Muller Priorat Crianza 750ml,Red Old World,20-Nov-2021,Pleasant Valley,1.0,,,19.99
De Muller Priorat Crianza 750ml,Red Old World,09-Dec-2021,Pleasant Valley,1.0,,,19.99
De Muller Priorat Crianza 750ml,Red Old World,22-Jan-2022,Oak Hill,1.0,,,19.99
De Otro Planeta Sauvignon Gris 750ml,Orange Wine,05-Feb-2022,Pleasant Valley,1.0,3.0,6.0,18.99
De Otro Planeta Sauvignon Gris 750ml,Orange Wine,13-Nov-2021,Airport,1.0,3.0,6.0,18.99
De Otro Planeta Sauvignon Gris 750ml,Orange Wine,15-Nov-2021,Airport,1.0,3.0,6.0,18.99
De Otro Planeta Sauvignon Gris 750ml,Orange Wine,20-Dec-2021,Airport,1.0,3.0,6.0,18.99
De Otro Planeta Sauvignon Gris 750ml,Orange Wine,01-Dec-2021,Airport,1.0,3.0,6.0,18.99
De Otro Planeta Sauvignon Gris 750ml,Orange Wine,21-Dec-2021,Pleasant Valley,2.0,3.0,6.0,18.99
De Otro Planeta Sauvignon Gris 750ml,Orange Wine,10-Dec-2021,Pleasant Valley,1.0,3.0,6.0,18.99
De Otro Planeta Sauvignon Gris 750ml,Orange Wine,30-Nov-2021,Pleasant Valley,1.0,3.0,6.0,18.99
De Otro Planeta Sauvignon Gris 750ml,Orange Wine,19-Nov-2021,Pleasant Valley,1.0,3.0,6.0,18.99
De Otro Planeta Sauvignon Gris 750ml,Orange Wine,23-Oct-2021,Pleasant Valley,1.0,3.0,6.0,18.99
De Otro Planeta Sauvignon Gris 750ml,Orange Wine,29-Nov-2021,Airport,2.0,3.0,6.0,18.99
De Otro Planeta Sauvignon Gris 750ml,Orange Wine,31-Jan-2022,Pleasant Valley,1.0,3.0,6.0,18.99
Delamotte 750ml,Bubbles,05-Nov-2021,Pleasant Valley,6.0,,,36.99
Deux Moulins Rose 750ml,Rose,17-Jan-2022,Airport,1.0,2.0,6.0,9.99
Deux Moulins Rose 750ml,Rose,26-Jan-2022,Airport,1.0,2.0,6.0,9.99
Deux Moulins Rose 750ml,Rose,16-Mar-2022,Oak Hill,1.0,2.0,6.0,9.99
Deux Moulins Rose 750ml,Rose,11-Feb-2022,Airport,1.0,2.0,6.0,9.99
Deux Moulins Rose 750ml,Rose,18-Feb-2022,Airport,1.0,2.0,6.0,9.99
Deux Moulins Rose 750ml,Rose,25-Feb-2022,Airport,1.0,2.0,6.0,9.99
Deux Moulins Rose 750ml,Rose,08-Mar-2022,Airport,1.0,2.0,6.0,9.99
Deux Moulins Rose 750ml,Rose,11-Mar-2022,Airport,1.0,2.0,6.0,9.99
Deux Moulins Rose 750ml,Rose,16-Mar-2022,Airport,1.0,2.0,6.0,9.99
Deux Moulins Rose 750ml,Rose,27-Jan-2022,Airport,2.0,2.0,6.0,9.99
Deux Moulins Rose 750ml,Rose,03-Mar-2022,Pleasant Valley,1.0,2.0,6.0,9.99
DilaO Dry Amber Wine 750ml,Orange Wine,04-Mar-2022,Pleasant Valley,1.0,2.0,12.0,16.99
DilaO Dry Amber Wine 750ml,Orange Wine,30-Dec-2021,Pleasant Valley,1.0,2.0,12.0,16.99
DilaO Dry Amber Wine 750ml,Orange Wine,11-Feb-2022,Pleasant Valley,2.0,2.0,12.0,16.99
DilaO Dry Amber Wine 750ml,Orange Wine,08-Feb-2022,Pleasant Valley,1.0,2.0,12.0,16.99
DilaO Dry Amber Wine 750ml,Orange Wine,05-Feb-2022,Pleasant Valley,1.0,2.0,12.0,16.99
DilaO Dry Amber Wine 750ml,Orange Wine,02-Mar-2022,Pleasant Valley,1.0,2.0,12.0,16.99
DilaO Dry Amber Wine 750ml,Orange Wine,30-Nov-2021,Pleasant Valley,1.0,2.0,12.0,16.99
DilaO Dry Amber Wine 750ml,Orange Wine,03-Mar-2022,Pleasant Valley,1.0,2.0,12.0,16.99
DilaO Dry Amber Wine 750ml,Orange Wine,10-Nov-2021,Pleasant Valley,1.0,2.0,12.0,16.99
DilaO Dry Amber Wine 750ml,Orange Wine,26-Oct-2021,Pleasant Valley,1.0,2.0,12.0,16.99
DilaO Dry Amber Wine 750ml,Orange Wine,28-Jan-2022,Airport,2.0,2.0,12.0,16.99
DilaO Dry Amber Wine 750ml,Orange Wine,11-Dec-2021,Oak Hill,1.0,2.0,12.0,16.99
DilaO Dry Amber Wine 750ml,Orange Wine,20-Jan-2022,Airport,1.0,2.0,12.0,16.99
DilaO Dry Amber Wine 750ml,Orange Wine,18-Jan-2022,Airport,1.0,2.0,12.0,16.99
DilaO Dry Amber Wine 750ml,Orange Wine,12-Feb-2022,Pleasant Valley,1.0,2.0,12.0,16.99
DilaO Dry Amber Wine 750ml,Orange Wine,17-Feb-2022,Pleasant Valley,1.0,2.0,12.0,16.99
DilaO Dry Amber Wine 750ml,Orange Wine,08-Jan-2022,Airport,1.0,2.0,12.0,16.99
DilaO Dry Amber Wine 750ml,Orange Wine,22-Oct-2021,Airport,1.0,2.0,12.0,16.99
DilaO Dry Amber Wine 750ml,Orange Wine,26-Nov-2021,Airport,2.0,2.0,12.0,16.99
DilaO Dry Amber Wine 750ml,Orange Wine,19-Nov-2021,Airport,2.0,2.0,12.0,16.99
DilaO Dry Amber Wine 750ml,Orange Wine,17-Dec-2021,Airport,1.0,2.0,12.0,16.99
DilaO Dry Amber Wine 750ml,Orange Wine,08-Dec-2021,Airport,1.0,2.0,12.0,16.99
Dom Perignon Vintage 2010 750ml,Bubbles,18-Feb-2022,Pleasant Valley,1.0,,,239.99
Dom Perignon Vintage 2010 750ml,Bubbles,12-Feb-2022,Pleasant Valley,1.0,,,239.99
Dom Perignon Vintage 2010 750ml,Bubbles,11-Feb-2022,Pleasant Valley,1.0,,,239.99
Dom Perignon Vintage 2010 750ml,Bubbles,04-Feb-2022,Pleasant Valley,1.0,,,239.99
Dom Perignon Vintage 2010 750ml,Bubbles,08-Jan-2022,Pleasant Valley,1.0,,,239.99
Dom de l'ecu Classic Muscadet 750ml,White,22-Dec-2021,Pleasant Valley,1.0,2.0,12.0,19.99
Dom de l'ecu Classic Muscadet 750ml,White,04-Nov-2021,Pleasant Valley,1.0,2.0,12.0,19.99
Dom de l'ecu Classic Muscadet 750ml,White,20-Oct-2021,Oak Hill,1.0,3.0,12.0,19.99
Dom de l'ecu Classic Muscadet 750ml,White,22-Nov-2021,Pleasant Valley,1.0,2.0,12.0,19.99
Dom de l'ecu Classic Muscadet 750ml,White,27-Nov-2021,Pleasant Valley,1.0,2.0,12.0,19.99
Dom de l'ecu Classic Muscadet 750ml,White,30-Oct-2021,Oak Hill,1.0,3.0,12.0,19.99
Dom de l'ecu Classic Muscadet 750ml,White,27-Dec-2021,Pleasant Valley,1.0,2.0,12.0,19.99
Dom de l'ecu Classic Muscadet 750ml,White,15-Dec-2021,Pleasant Valley,1.0,2.0,12.0,19.99
Dom de l'ecu Classic Muscadet 750ml,White,17-Mar-2022,Pleasant Valley,2.0,2.0,12.0,19.99
Dom de l'ecu Classic Muscadet 750ml,White,12-Mar-2022,Pleasant Valley,1.0,2.0,12.0,19.99
Dom de l'ecu Classic Muscadet 750ml,White,14-Feb-2022,Pleasant Valley,1.0,2.0,12.0,19.99
Dom de l'ecu Classic Muscadet 750ml,White,02-Feb-2022,Pleasant Valley,3.0,2.0,12.0,19.99
Dom de l'ecu Classic Muscadet 750ml,White,27-Jan-2022,Pleasant Valley,1.0,2.0,12.0,19.99
Dom de l'ecu Classic Muscadet 750ml,White,20-Jan-2022,Pleasant Valley,1.0,2.0,12.0,19.99
Dom de l'ecu Classic Muscadet 750ml,White,22-Jan-2022,Pleasant Valley,1.0,2.0,12.0,19.99
Dom de l'ecu Classic Muscadet 750ml,White,11-Jan-2022,Pleasant Valley,1.0,2.0,12.0,19.99
Dom de l'ecu Classic Muscadet 750ml,White,31-Dec-2021,Pleasant Valley,1.0,2.0,12.0,19.99
Dom de l'ecu Classic Muscadet 750ml,White,28-Dec-2021,Pleasant Valley,1.0,2.0,12.0,19.99
Dom de l'ecu Classic Muscadet 750ml,White,15-Jan-2022,Pleasant Valley,1.0,2.0,12.0,19.99
Dom de l'ecu Classic Muscadet 750ml,White,20-Dec-2021,Pleasant Valley,1.0,2.0,12.0,19.99
Domaine Bulliat Bouquet Final Rose 750ml,Rose,21-Feb-2022,Pleasant Valley,1.0,,,21.99
Domaine Bulliat Bouquet Final Rose 750ml,Rose,24-Feb-2022,Pleasant Valley,1.0,,,21.99
Domaine De Mourchon Loubie Rose 750ml,Rose,28-Oct-2021,Pleasant Valley,1.0,,,21.99
Domaine De Mourchon Loubie Rose 750ml,Rose,02-Nov-2021,Pleasant Valley,1.0,,,21.99
Domaine De Mourchon Loubie Rose 750ml,Rose,23-Dec-2021,Airport,1.0,,,21.99
Domaine De Mourchon Loubie Rose 750ml,Rose,28-Dec-2021,Airport,1.0,,,21.99
Domaine De Mourchon Loubie Rose 750ml,Rose,08-Nov-2021,Pleasant Valley,1.0,,,21.99
Domaine De Mourchon Loubie Rose 750ml,Rose,15-Nov-2021,Pleasant Valley,1.0,,,21.99
Domaine De Mourchon Loubie Rose 750ml,Rose,12-Nov-2021,Oak Hill,1.0,,,21.99
Domaine De Mourchon Loubie Rose 750ml,Rose,10-Jan-2022,Pleasant Valley,1.0,,,21.99
Domaine De Mourchon Loubie Rose 750ml,Rose,29-Nov-2021,Oak Hill,2.0,,,21.99
Domaine De Mourchon Loubie Rose 750ml,Rose,06-Dec-2021,Oak Hill,1.0,,,21.99
Domaine De Mourchon Loubie Rose 750ml,Rose,29-Nov-2021,Pleasant Valley,1.0,,,21.99
Domaine De Mourchon Loubie Rose 750ml,Rose,14-Jan-2022,Airport,2.0,,,21.99
Domaine De Mourchon Loubie Rose 750ml,Rose,07-Jan-2022,Pleasant Valley,1.0,,,21.99
Domaine De Mourchon Loubie Rose 750ml,Rose,01-Nov-2021,Airport,1.0,,,21.99
Domaine De Mourchon Loubie Rose 750ml,Rose,22-Oct-2021,Oak Hill,1.0,,,21.99
Domaine De Mourchon Loubie Rose 750ml,Rose,19-Nov-2021,Airport,1.0,,,21.99
Domaine De Mourchon Loubie Rose 750ml,Rose,08-Jan-2022,Airport,2.0,,,21.99
Domaine De Mourchon Loubie Rose 750ml,Rose,04-Dec-2021,Airport,1.0,,,21.99
Domaine De Mourchon Loubie Rose 750ml,Rose,07-Jan-2022,Airport,1.0,,,21.99
Domaine De Mourchon Loubie Rose 750ml,Rose,04-Jan-2022,Airport,1.0,,,21.99
Domaine De Mourchon Loubie Rose 750ml,Rose,30-Dec-2021,Airport,1.0,,,21.99
Domaine La Coche Sauvignon Blanc 750ml,White,09-Nov-2021,Pleasant Valley,24.0,,,13.99
Domus Picta Treviso Prosecco 750ml,Bubbles,11-Dec-2021,Airport,2.0,3.0,12.0,13.99
Domus Picta Treviso Prosecco 750ml,Bubbles,14-Dec-2021,Airport,1.0,3.0,12.0,13.99
Domus Picta Treviso Prosecco 750ml,Bubbles,04-Jan-2022,Airport,1.0,3.0,12.0,13.99
Domus Picta Treviso Prosecco 750ml,Bubbles,30-Dec-2021,Airport,2.0,3.0,12.0,13.99
Domus Picta Treviso Prosecco 750ml,Bubbles,31-Dec-2021,Airport,8.0,3.0,12.0,13.99
Domus Picta Treviso Prosecco 750ml,Bubbles,20-Nov-2021,Oak Hill,1.0,3.0,12.0,13.99
Domus Picta Treviso Prosecco 750ml,Bubbles,31-Jan-2022,Airport,1.0,3.0,12.0,13.99
Domus Picta Treviso Prosecco 750ml,Bubbles,05-Feb-2022,Airport,1.0,3.0,12.0,13.99
Domus Picta Treviso Prosecco 750ml,Bubbles,12-Feb-2022,Airport,3.0,3.0,12.0,13.99
Domus Picta Treviso Prosecco 750ml,Bubbles,18-Feb-2022,Airport,1.0,3.0,12.0,13.99
Domus Picta Treviso Prosecco 750ml,Bubbles,19-Feb-2022,Airport,4.0,3.0,12.0,13.99
Domus Picta Treviso Prosecco 750ml,Bubbles,01-Mar-2022,Airport,1.0,3.0,12.0,13.99
Domus Picta Treviso Prosecco 750ml,Bubbles,05-Mar-2022,Airport,2.0,3.0,12.0,13.99
Domus Picta Treviso Prosecco 750ml,Bubbles,29-Dec-2021,Airport,1.0,3.0,12.0,13.99
Domus Picta Treviso Prosecco 750ml,Bubbles,22-Nov-2021,Oak Hill,2.0,3.0,12.0,13.99
Domus Picta Treviso Prosecco 750ml,Bubbles,22-Oct-2021,Oak Hill,1.0,3.0,12.0,13.99
Domus Picta Treviso Prosecco 750ml,Bubbles,03-Dec-2021,Oak Hill,1.0,3.0,12.0,13.99
Domus Picta Treviso Prosecco 750ml,Bubbles,06-Dec-2021,Oak Hill,1.0,3.0,12.0,13.99
Domus Picta Treviso Prosecco 750ml,Bubbles,07-Dec-2021,Oak Hill,2.0,3.0,12.0,13.99
Domus Picta Treviso Prosecco 750ml,Bubbles,11-Dec-2021,Oak Hill,1.0,3.0,12.0,13.99
Domus Picta Treviso Prosecco 750ml,Bubbles,14-Dec-2021,Oak Hill,1.0,3.0,12.0,13.99
Domus Picta Treviso Prosecco 750ml,Bubbles,18-Dec-2021,Oak Hill,1.0,3.0,12.0,13.99
Domus Picta Treviso Prosecco 750ml,Bubbles,23-Dec-2021,Oak Hill,1.0,3.0,12.0,13.99
Domus Picta Treviso Prosecco 750ml,Bubbles,24-Dec-2021,Oak Hill,1.0,3.0,12.0,13.99
Domus Picta Treviso Prosecco 750ml,Bubbles,30-Dec-2021,Oak Hill,2.0,3.0,12.0,13.99
Domus Picta Treviso Prosecco 750ml,Bubbles,31-Dec-2021,Oak Hill,4.0,3.0,12.0,13.99
Domus Picta Treviso Prosecco 750ml,Bubbles,19-Jan-2022,Oak Hill,1.0,3.0,12.0,13.99
Domus Picta Treviso Prosecco 750ml,Bubbles,28-Jan-2022,Oak Hill,1.0,3.0,12.0,13.99
Domus Picta Treviso Prosecco 750ml,Bubbles,05-Feb-2022,Oak Hill,1.0,3.0,12.0,13.99
Domus Picta Treviso Prosecco 750ml,Bubbles,10-Feb-2022,Oak Hill,1.0,3.0,12.0,13.99
Domus Picta Treviso Prosecco 750ml,Bubbles,25-Feb-2022,Oak Hill,2.0,3.0,12.0,13.99
Domus Picta Treviso Prosecco 750ml,Bubbles,28-Feb-2022,Oak Hill,1.0,3.0,12.0,13.99
Domus Picta Treviso Prosecco 750ml,Bubbles,12-Mar-2022,Oak Hill,2.0,3.0,12.0,13.99
Domus Picta Treviso Prosecco 750ml,Bubbles,30-Nov-2021,Airport,1.0,3.0,12.0,13.99
Domus Picta Treviso Prosecco 750ml,Bubbles,10-Dec-2021,Airport,1.0,3.0,12.0,13.99
Domus Picta Treviso Prosecco 750ml,Bubbles,04-Dec-2021,Oak Hill,1.0,3.0,12.0,13.99
Domus Picta Treviso Prosecco 750ml,Bubbles,02-Dec-2021,Oak Hill,1.0,3.0,12.0,13.99
Domus Picta Treviso Prosecco 750ml,Bubbles,21-Oct-2021,Oak Hill,1.0,3.0,12.0,13.99
Domus Picta Treviso Prosecco 750ml,Bubbles,11-Nov-2021,Oak Hill,1.0,3.0,12.0,13.99
Domus Picta Treviso Prosecco 750ml,Bubbles,05-Nov-2021,Oak Hill,1.0,3.0,12.0,13.99
Donkey & Goat Gadabout 750ml,White,11-Feb-2022,Airport,1.0,2.0,12.0,25.99
Donkey & Goat Gadabout 750ml,White,18-Feb-2022,Airport,1.0,2.0,12.0,25.99
Donkey & Goat Gadabout 750ml,White,15-Jan-2022,Oak Hill,1.0,2.0,12.0,25.99
Donkey & Goat Gadabout 750ml,White,14-Feb-2022,Pleasant Valley,1.0,2.0,12.0,25.99
Donkey & Goat Gadabout 750ml,White,11-Feb-2022,Pleasant Valley,1.0,2.0,12.0,25.99
Donkey & Goat Gadabout 750ml,White,05-Feb-2022,Pleasant Valley,1.0,2.0,12.0,25.99
Donkey & Goat Gadabout 750ml,White,18-Dec-2021,Pleasant Valley,1.0,2.0,12.0,25.99
Donkey & Goat Gadabout 750ml,White,17-Dec-2021,Pleasant Valley,1.0,2.0,12.0,25.99
Donkey & Goat Gadabout 750ml,White,11-Mar-2022,Airport,1.0,2.0,12.0,25.99
Donkey & Goat Gadabout 750ml,White,26-Feb-2022,Airport,1.0,2.0,12.0,25.99
Donkey & Goat Gadabout 750ml,White,07-Mar-2022,Airport,1.0,2.0,12.0,25.99
Donkey & Goat Gadabout 750ml,White,28-Jan-2022,Airport,1.0,2.0,12.0,25.99
Donkey & Goat Gadabout 750ml,White,24-Nov-2021,Airport,1.0,2.0,12.0,25.99
Donkey & Goat Gadabout 750ml,White,08-Jan-2022,Airport,1.0,2.0,12.0,25.99
Donkey & Goat Gadabout 750ml,White,31-Jan-2022,Airport,1.0,2.0,12.0,25.99
Donkey & Goat Gadabout 750ml,White,12-Nov-2021,Airport,1.0,2.0,12.0,25.99
Donkey & Goat Gadabout 750ml,White,28-Oct-2021,Airport,1.0,2.0,12.0,25.99
Donkey & Goat Gadabout 750ml,White,04-Feb-2022,Airport,1.0,2.0,12.0,25.99
Donkey & Goat The Gallivanter,Red New World,07-Jan-2022,Pleasant Valley,2.0,2.0,12.0,24.99
Donkey & Goat The Gallivanter,Red New World,20-Nov-2021,Pleasant Valley,1.0,2.0,12.0,24.99
Donkey & Goat The Gallivanter,Red New World,29-Oct-2021,Airport,1.0,2.0,12.0,24.99
Donkey & Goat The Gallivanter,Red New World,02-Nov-2021,Pleasant Valley,1.0,2.0,12.0,24.99
Donkey & Goat The Gallivanter,Red New World,28-Oct-2021,Pleasant Valley,1.0,2.0,12.0,24.99
Donkey & Goat The Gallivanter,Red New World,18-Oct-2021,Pleasant Valley,1.0,2.0,12.0,24.99
Donkey & Goat The Gallivanter,Red New World,30-Oct-2021,Airport,3.0,2.0,12.0,24.99
Donkey & Goat The Gallivanter,Red New World,24-Feb-2022,Airport,1.0,2.0,12.0,24.99
Donkey & Goat The Gallivanter,Red New World,19-Nov-2021,Airport,1.0,2.0,12.0,24.99
Donkey & Goat The Gallivanter,Red New World,22-Jan-2022,Pleasant Valley,1.0,2.0,12.0,24.99
Donkey & Goat The Gallivanter,Red New World,19-Nov-2021,Pleasant Valley,1.0,2.0,12.0,24.99
Donkey & Goat The Gallivanter,Red New World,18-Feb-2022,Airport,1.0,2.0,12.0,24.99
Donkey & Goat The Gallivanter,Red New World,29-Dec-2021,Airport,1.0,2.0,12.0,24.99
Donkey & Goat The Gallivanter,Red New World,14-Feb-2022,Airport,1.0,2.0,12.0,24.99
Donkey & Goat The Gallivanter,Red New World,09-Feb-2022,Airport,1.0,2.0,12.0,24.99
Donkey & Goat The Gallivanter,Red New World,11-Mar-2022,Airport,3.0,2.0,12.0,24.99
Donkey & Goat The Gallivanter,Red New World,02-Feb-2022,Airport,1.0,2.0,12.0,24.99
Donkey & Goat The Gallivanter,Red New World,22-Jan-2022,Airport,2.0,2.0,12.0,24.99
Donkey & Goat The Gallivanter,Red New World,12-Jan-2022,Airport,1.0,2.0,12.0,24.99
Donkey & Goat The Gallivanter,Red New World,07-Jan-2022,Airport,1.0,2.0,12.0,24.99
Donkey & Goat The Gallivanter,Red New World,30-Dec-2021,Airport,1.0,2.0,12.0,24.99
Donkey & Goat The Gallivanter,Red New World,25-Feb-2022,Airport,1.0,2.0,12.0,24.99
Donkey & Goat The Gallivanter,Red New World,24-Dec-2021,Airport,1.0,2.0,12.0,24.99
Donkey & Goat The Gallivanter,Red New World,09-Mar-2022,Airport,1.0,2.0,12.0,24.99
Douro Twisted Tinto 2016 750ml,Red Old World,10-Dec-2021,Pleasant Valley,1.0,2.0,12.0,18.99
Douro Twisted Tinto 2016 750ml,Red Old World,03-Dec-2021,Pleasant Valley,1.0,2.0,12.0,18.99
Douro Twisted Tinto 2016 750ml,Red Old World,27-Nov-2021,Pleasant Valley,1.0,2.0,12.0,18.99
Douro Twisted Tinto 2016 750ml,Red Old World,19-Nov-2021,Pleasant Valley,1.0,2.0,12.0,18.99
Douro Twisted Tinto 2016 750ml,Red Old World,27-Oct-2021,Pleasant Valley,1.0,2.0,12.0,18.99
Douro Twisted Tinto 2016 750ml,Red Old World,26-Feb-2022,Airport,1.0,2.0,12.0,18.99
Douro Twisted Tinto 2016 750ml,Red Old World,25-Feb-2022,Airport,1.0,2.0,12.0,18.99
Douro Twisted Tinto 2016 750ml,Red Old World,19-Oct-2021,Airport,1.0,2.0,12.0,18.99
