Product,Customer,Count,Mean,Std,Min,Max,25,50,75,Action,ProductSKU,MinimumBeforeReorder,ReorderQuantity,Unit,RoundedMean,DiffMean,Diff75,MeanSavings,75Savings
Live Oak Hefeweizen  Cans 6 Pack,Customer Square 3,52,28.71153846153846,14.124905089485816,4,76,20.0,28.0,37.0,Create/Update,853626006068,1,4,,29.0,-28.0,-36.0,,
Live Oak Pilz Cans 6 Pack,Customer Square 3,11,1.8076923076923077,4.09989897407645,0,18,0.0,0.0,0.0,Create/Update,853626006013,1,4,,2.0,-1.0,1.0,,
Lone Pint Yellow Rose Bottles 4 Pack,Customer Square 3,2,0.23076923076923078,1.153846153846154,0,6,0.0,0.0,0.0,Create/Update,850047007018,1,6,,0.0,1.0,1.0,,
Lone Star Cans 12 Pack,Customer Square 3,9,3.519230769230769,10.176311831169834,0,54,0.0,0.0,0.0,Create/Update,073360183416,2,4,36.8,4.0,-2.0,2.0,-73.6,73.6
Lone Star Cans 6 Pack 16oz,Customer Square 3,51,33.84615384615385,19.234768814855737,0,104,20.0,32.0,41.0,Create/Update,073360187544,4,4,3.01,34.0,-30.0,-37.0,-90.3,-111.36999999999999
Long Drink Cranberry 6/12 Cans,Customer Square 3,41,10.788461538461538,28.928517031350506,0,212,4.0,4.0,12.0,Create/Update,860272001484,2,4,,11.0,-9.0,-10.0,,
Long Drink Strong 6/12 Cans,Customer Square 3,46,31.365384615384617,34.21314909513471,0,236,19.0,28.0,40.0,Create/Update,860272001477,4,4,,31.0,-27.0,-36.0,,
Long Drink Traditional 6/12 Cans,Customer Square 3,48,18.826923076923077,31.336094421760148,0,224,7.5,12.0,24.0,Create/Update,860272001446,4,4,,19.0,-15.0,-20.0,,
Long Drink Zero 6/12oz Cans,Customer Square 3,6,4.615384615384615,27.49416290929476,0,200,0.0,0.0,0.0,Create/Update,860272001439,2,4,,5.0,-3.0,2.0,,
Los Vecinos Del Campo Espadin 1L,Customer Square 3,8,1.1538461538461537,3.212862463147246,0,14,0.0,0.0,0.0,Create/Update,088004031060,1,6,32.36,1.0,0.0,1.0,0.0,32.36
Los Vecinos Del Campo Espadin 750ml,Customer Square 3,2,0.40384615384615385,2.2892694113777483,0,16,0.0,0.0,0.0,Create/Update,088004031077,1,6,108.72,0.0,1.0,1.0,108.72,108.72
Lost Irish 750ml,Customer Square 3,12,2.6923076923076925,6.579509163182491,0,32,0.0,0.0,0.0,Create/Update,7503027709510,2,6,,3.0,-1.0,2.0,,
Lot 40 Canadian 750ml,Customer Square 3,15,1.9423076923076923,4.096966333287921,0,22,0.0,0.0,1.5,Create/Update,048415520041,1,6,95.37,2.0,-1.0,-0.0,-95.37,-0.0
Louis Roque Vielle Prune 750ml,Customer Square 3,1,0.019230769230769232,0.13733516208736252,0,1,0.0,0.0,0.0,Create/Update,1234500000138,1,2,47.3,0.0,1.0,1.0,47.3,47.3
Lucano Lemoncello 750ml,Customer Square 3,6,0.11538461538461539,0.3194855331891567,0,1,0.0,0.0,0.0,Create/Update,634955070018,2,12,,0.0,2.0,2.0,,
Luksusowa Vodka 750ml,Customer Square 3,2,0.21153846153846154,1.2608992282911926,0,9,0.0,0.0,0.0,Create/Update,630328000378,2,12,5.834117647058824,0.0,2.0,2.0,11.668235294117649,11.668235294117649
Lunazul Anejo 750ml,Customer Square 3,2,0.038461538461538464,0.1923076923076923,0,1,0.0,0.0,0.0,Create/Update,096749908585,2,6,15.92,0.0,2.0,2.0,31.84,31.84
Lunazul Blanco 175L,Customer Square 3,33,40.73076923076923,46.463432844721844,0,172,0.0,19.0,75.25,Create/Update,096749908547,2,6,55.0,41.0,-39.0,-73.0,-2145.0,-4015.0
Lunazul Blanco 1L,Customer Square 3,44,218.28846153846155,139.07625696530408,0,583,125.75,228.0,292.0,Create/Update,096749908028,3,12,185.04,218.0,-215.0,-289.0,-39783.6,-53476.56
Lunazul Blanco 50ml,Customer Square 3,1,3.4615384615384617,24.720329175725258,0,180,0.0,0.0,0.0,Create/Update,096749908516,12,60,336.6,3.0,9.0,12.0,3029.4,4039.2000000000003
Lunazul Extra Anejo 750ml,Customer Square 3,2,0.038461538461538464,0.1923076923076923,0,1,0.0,0.0,0.0,Create/Update,096749002771,2,6,17.04,0.0,2.0,2.0,34.08,34.08
Lunazul Reposado 1L,Customer Square 3,49,6.826923076923077,6.021503625935948,0,38,2.75,7.0,9.0,Create/Update,096749908011,3,12,15.42,7.0,-4.0,-6.0,-61.68,-92.52
Lustau Amontillado Dry Sherry 750ml,Customer Square 3,38,7.0,7.516648189186454,0,31,0.0,6.0,9.25,Create/Update,097985276001,2,12,2.6422222222222222,7.0,-5.0,-7.0,-13.211111111111112,-18.495555555555555
Lustau Brandy De Jerez 750ml,Customer Square 3,19,0.8269230769230769,1.5282110436987555,0,7,0.0,0.0,1.0,Create/Update,097985153739,1,4,37.98,1.0,0.0,0.0,0.0,0.0
Lustau Cream Sherry 750ml,Customer Square 3,4,0.11538461538461539,0.46632137126854395,0,3,0.0,0.0,0.0,Create/Update,097985280008,2,4,6.359999999999999,0.0,2.0,2.0,12.719999999999999,12.719999999999999
Lustau East India Solera 750ml,Customer Square 3,8,0.6538461538461539,2.1828405574865712,0,12,0.0,0.0,0.0,Create/Update,097985287007,2,3,19.08,1.0,1.0,2.0,19.08,38.16
Lustau Fino Sherry 750ml,Customer Square 3,25,1.2884615384615385,1.8327841207125557,0,9,0.0,0.0,2.0,Create/Update,097985225009,2,3,26.24,1.0,1.0,0.0,26.24,0.0
Lustau La Plaza Vieja Sherry 750ml,Customer Square 3,1,0.019230769230769232,0.13733516208736252,0,1,0.0,0.0,0.0,Create/Update,8412325008210,2,4,,0.0,2.0,2.0,,
Lustau Manzanilla 750ml,Customer Square 3,43,4.25,4.561017936314723,0,20,1.0,2.5,6.25,Create/Update,097985274007,2,4,12.08,4.0,-2.0,-4.0,-24.16,-48.32
Lustau Oloroso Don Nuno 750ml,Customer Square 3,22,1.3653846153846154,2.4963731087769814,0,13,0.0,0.0,1.0,Create/Update,097985278005,2,4,3.0416666666666665,1.0,1.0,1.0,3.0416666666666665,3.0416666666666665
Lustau PX Sherry 750ml,Customer Square 3,31,2.6153846153846154,3.126523297369473,0,13,0.0,1.0,5.0,Create/Update,097985283009,2,4,10.125,3.0,-1.0,-3.0,-10.125,-30.375
Lustau Puerto Fino Sherry 750ml,Customer Square 3,5,0.21153846153846154,0.7425667144733777,0,4,0.0,0.0,0.0,Create/Update,8412325002935,3,3,,0.0,3.0,3.0,,
Lustau Vermut Blanco 750ml,Customer Square 3,28,1.5192307692307692,1.7594840219986767,0,7,0.0,1.0,3.0,Create/Update,097985157287,2,4,52.5,2.0,0.0,-1.0,0.0,-52.5
Lustau Vermut Rouge 750ml,Customer Square 3,19,0.8076923076923077,1.1773252203856899,0,4,0.0,0.0,2.0,Create/Update,097985156259,2,4,31.0,1.0,1.0,0.0,31.0,0.0
Luxardo Amaretto 750ml,Customer Square 3,31,1.8461538461538463,3.1767461302929703,0,18,0.0,1.0,2.0,Create/Update,087229127305,1,12,23.85,2.0,-1.0,-1.0,-23.85,-23.85
Luxardo Amaro 750ml,Customer Square 3,20,0.7884615384615384,1.4187825016478912,0,7,0.0,0.0,1.0,Create/Update,087229020071,1,12,10.73,1.0,0.0,0.0,0.0,0.0
Luxardo Apricot 750ml,Customer Square 3,2,0.057692307692307696,0.30467268303374734,0,2,0.0,0.0,0.0,Create/Update,087229127978,1,12,21.31,0.0,1.0,1.0,21.31,21.31
Luxardo Bitter 750ml,Customer Square 3,4,0.09615384615384616,0.44976982936640375,0,3,0.0,0.0,0.0,Create/Update,087229127626,1,12,21.39,0.0,1.0,1.0,21.39,21.39
Luxardo Bitter Bianco 750ml,Customer Square 3,16,0.9230769230769231,1.6153846153846156,0,7,0.0,0.0,1.25,Create/Update,087229127381,1,12,42.58,1.0,0.0,-0.0,0.0,-0.0
Luxardo Cherries 400g,Customer Square 3,43,2.923076923076923,2.5026613053842217,0,10,1.0,2.5,4.25,Create/Update,187229127289,6,12,16.7,3.0,3.0,2.0,50.099999999999994,33.4
Luxardo Fernet 750ml,Customer Square 3,4,0.07692307692307693,0.2664693550105965,0,1,0.0,0.0,0.0,Create/Update,087229012762,1,12,21.39,0.0,1.0,1.0,21.39,21.39
Luxardo Grappa Euganea 750ml,Customer Square 3,6,0.1346153846153846,0.3936440286626677,0,2,0.0,0.0,0.0,Create/Update,086891027661,1,12,22.36,0.0,1.0,1.0,22.36,22.36
Luxardo Limoncello 750ml,Customer Square 3,29,0.8461538461538461,1.246296288155358,0,8,0.0,1.0,1.0,Create/Update,087229127718,1,12,21.78,1.0,0.0,0.0,0.0,0.0
Luxardo Maraschino 750ml,Customer Square 3,52,14.75,7.98285422254857,3,39,8.75,14.0,17.0,Create/Update,086891026237,2,12,30.98,15.0,-13.0,-15.0,-402.74,-464.7
Luxardo Triplum 1L,Customer Square 3,39,3.3846153846153846,3.6540485773888065,0,15,0.75,3.0,4.25,Create/Update,087229127114,1,12,27.49,3.0,-2.0,-3.0,-54.98,-82.47
Lyres NA American Malt 700ml,Customer Square 3,2,0.21153846153846154,1.0622280368954982,0,6,0.0,0.0,0.0,Create/Update,9354596000069,1,6,,0.0,1.0,1.0,,
Lyres NA Aperitif Dry 700ml,Customer Square 3,1,0.11538461538461539,0.8240109725241748,0,6,0.0,0.0,0.0,Create/Update,9354596000052,1,6,,0.0,1.0,1.0,,
Lyres NA Dark Cane Spirit 700ml,Customer Square 3,1,0.11538461538461539,0.8240109725241748,0,6,0.0,0.0,0.0,Create/Update,0354596000113,1,6,139.98,0.0,1.0,1.0,139.98,139.98
Lyres NA Dry London Spirit 700ml,Customer Square 3,1,0.11538461538461539,0.8240109725241748,0,6,0.0,0.0,0.0,Create/Update,9354596000007,1,6,,0.0,1.0,1.0,,
Lyres NA Orange Sec 700ml,Customer Square 3,4,0.23076923076923078,0.9530393610279899,0,6,0.0,0.0,0.0,Create/Update,9354596000083,1,6,,0.0,1.0,1.0,,
MG Mezcal Joven Botanical 750ml,Customer Square 3,7,0.4807692307692308,1.5126439488446484,0,7,0.0,0.0,0.0,Create/Update,850009098030,1,6,,0.0,1.0,1.0,,
Macallan 12y 750ml,Customer Square 3,39,5.480769230769231,5.576359387958118,0,21,0.75,5.0,7.25,Create/Update,812066020553,2,12,,5.0,-3.0,-5.0,,
Macallan 15y Double Cask 750ml,Customer Square 3,5,0.15384615384615385,0.5329387100211929,0,3,0.0,0.0,0.0,Create/Update,812066023066,2,12,,0.0,2.0,2.0,,
Macallan 18y 750ml,Customer Square 3,31,1.0769230769230769,1.4524005837307083,0,7,0.0,1.0,1.0,Create/Update,812066020355,1,12,,1.0,0.0,0.0,,
Macallan 18y Double Cask 750ml,Customer Square 3,2,0.038461538461538464,0.1923076923076923,0,1,0.0,0.0,0.0,Create/Update,812066023387,0,12,,0.0,0.0,0.0,,
Macchu Pisco 750ml,Customer Square 3,28,1.5769230769230769,1.7904248942011358,0,6,0.0,1.0,3.0,Create/Update,7750152000023,1,2,,2.0,-1.0,-2.0,,
Madre Mezcal 750ml,Customer Square 3,46,4.961538461538462,3.8727923659885475,0,17,2.0,4.5,7.0,Create/Update,816136022980,2,6,,5.0,-3.0,-5.0,,
Madre Mezcal Espadin 750ml,Customer Square 3,27,4.1923076923076925,16.826076901801127,0,122,0.0,1.0,3.0,Create/Update,816136027640,2,6,,4.0,-2.0,-1.0,,
Makers Mark 1.75L,Customer Square 3,1,0.057692307692307696,0.4120054862620874,0,3,0.0,0.0,0.0,Create/Update,085246139417,2,6,140.55,0.0,2.0,2.0,281.1,281.1
Makers Mark 375ml,Customer Square 3,1,0.23076923076923078,1.6480219450483495,0,12,0.0,0.0,0.0,Create/Update,085246185001,3,12,148.2,0.0,3.0,3.0,444.59999999999997,444.59999999999997
Makers Mark 50ml,Customer Square 3,2,4.615384615384615,23.076923076923077,0,120,0.0,0.0,0.0,Create/Update,085246171561,6,120,330.0,5.0,1.0,6.0,330.0,1980.0
Makers Mark 750ml,Customer Square 3,15,10.173076923076923,21.91216833866003,0,94,0.0,0.0,5.75,Create/Update,085246139431,3,12,27.25,10.0,-7.0,-3.0,-190.75,-81.75
Makers Mark Cask Strength 750ml,Customer Square 3,18,0.7307692307692307,1.4426922564239268,0,7,0.0,0.0,1.0,Create/Update,085246501221,2,6,42.5,1.0,1.0,1.0,42.5,42.5
Mal Bien Alto Rodriguez 750ml,Customer Square 3,5,0.1346153846153846,0.4397921779242027,0,2,0.0,0.0,0.0,Create/Update,687700144502,1,6,,0.0,1.0,1.0,,
Mal Bien Arroqueno Cortes 750ml,Customer Square 3,2,0.038461538461538464,0.1923076923076923,0,1,0.0,0.0,0.0,Create/Update,688201320112,1,6,,0.0,1.0,1.0,,
Mal Bien Espadin 750ml,Customer Square 3,35,4.480769230769231,4.194732890622314,0,18,0.0,4.0,6.0,Create/Update,686091998220,1,3,,4.0,-3.0,-5.0,,
Mal Bien Green Tape 4 Maguey 750ml,Customer Square 3,4,0.11538461538461539,0.42307692307692313,0,2,0.0,0.0,0.0,Create/Update,0688201320013,2,6,80.0,0.0,2.0,2.0,160.0,160.0
Mal Bien Papalote 750ml,Customer Square 3,2,0.09615384615384616,0.5636288803751094,0,4,0.0,0.0,0.0,Create/Update,688201320051,1,6,,0.0,1.0,1.0,,
Mal Bien Verde Ramos 750ml,Customer Square 3,2,0.038461538461538464,0.1923076923076923,0,1,0.0,0.0,0.0,Create/Update,688201320150,1,6,,0.0,1.0,1.0,,
Malfy Gin Arancia 750ml,Customer Square 3,3,0.057692307692307696,0.23316068563427197,0,1,0.0,0.0,0.0,Create/Update,080432116692,2,6,23.92,0.0,2.0,2.0,47.84,47.84
Malfy Gin Rosa 750ml,Customer Square 3,2,0.038461538461538464,0.1923076923076923,0,1,0.0,0.0,0.0,Create/Update,0853222006387,2,6,11.96,0.0,2.0,2.0,23.92,23.92
Malibu 750ml,Customer Square 3,10,0.5576923076923077,1.364571805738984,0,6,0.0,0.0,0.0,Create/Update,089540448992,4,12,15.87,1.0,3.0,4.0,47.61,63.48
Mancino Secco 750ml,Customer Square 3,25,1.3076923076923077,1.623605455323495,0,6,0.0,0.0,2.0,Create/Update,8000648001348,1,2,,1.0,0.0,-1.0,,
Mancino Vermouth Bianco 750ml,Customer Square 3,15,0.6730769230769231,1.3828781837189843,0,6,0.0,0.0,1.0,Create/Update,8000648001331,1,2,,1.0,0.0,0.0,,
Mancino Vermouth Rosso 750ml,Customer Square 3,2,0.1346153846153846,0.8327167344081138,0,6,0.0,0.0,0.0,Create/Update,8000648001317,1,2,,0.0,1.0,1.0,,
Mandarine Napoleon 1L,Customer Square 3,51,3.3461538461538463,1.8280360982024837,0,8,2.0,3.0,4.0,Create/Update,8710625701009,1,6,,3.0,-2.0,-3.0,,
Maraska Maraschino 1L,Customer Square 3,13,0.4230769230769231,0.8626023650771463,0,4,0.0,0.0,0.25,Create/Update,089683110060,1,2,23.3,0.0,1.0,1.0,23.3,23.3
Marca Negra Espadin 750ml,Customer Square 3,4,0.11538461538461539,0.42307692307692313,0,2,0.0,0.0,0.0,Create/Update,736040527336,1,6,,0.0,1.0,1.0,,
Marfa Spirits Chicuahuan Desert Sotol 1L,Customer Square 3,5,0.2692307692307692,1.076236044587171,0,7,0.0,0.0,0.0,Create/Update,860006845308,4,12,,0.0,4.0,4.0,,
Marie Duffau Hors D'Age 750ml,Customer Square 3,2,0.07692307692307693,0.43172969847391635,0,3,0.0,0.0,0.0,Create/Update,762488200043,1,2,,0.0,1.0,1.0,,
Marie Duffau Napoleon 750ml,Customer Square 3,13,0.9230769230769231,2.046067088964675,0,9,0.0,0.0,0.25,Create/Update,762488200036,2,4,,1.0,1.0,2.0,,
Martin Miller Westbourne Gin 750ml,Customer Square 3,6,0.21153846153846154,0.660318642822669,0,3,0.0,0.0,0.0,Create/Update,810108010227,1,6,,0.0,1.0,1.0,,
Martine Honeysuckle 750ml,Customer Square 3,2,0.07692307692307693,0.43172969847391635,0,3,0.0,0.0,0.0,Create/Update,894909000014,1,6,,0.0,1.0,1.0,,
Martini & Rossi Ambrato 750ml,Customer Square 3,6,0.3076923076923077,1.1186953517114606,0,7,0.0,0.0,0.0,Create/Update,011034006593,1,6,20.84,0.0,1.0,1.0,20.84,20.84
Martini & Rossi Bitter 750ml,Customer Square 3,7,0.4230769230769231,1.2762046171566968,0,6,0.0,0.0,0.0,Create/Update,011034505010,1,6,34.485,0.0,1.0,1.0,34.485,34.485
Martini & Rossi Extra Dry Vermouth 750ml,Customer Square 3,10,0.5576923076923077,1.801852268537334,0,12,0.0,0.0,0.0,Create/Update,011034420054,2,6,19.04,1.0,1.0,2.0,19.04,38.08
Martini & Rossi Fiero 750ml,Customer Square 3,6,0.5769230769230769,1.934963265862349,0,9,0.0,0.0,0.0,Create/Update,011034981159,1,6,21.165,1.0,0.0,1.0,0.0,21.165
Martini & Rossi Rosso Vermouth 750ml,Customer Square 3,15,0.7115384615384616,1.5730487114265441,0,8,0.0,0.0,1.0,Create/Update,011034410055,2,6,14.28,1.0,1.0,1.0,14.28,14.28
Martini & Rossi Rubino 750ml,Customer Square 3,15,0.8076923076923077,1.5694004433156281,0,7,0.0,0.0,1.0,Create/Update,011034006586,1,6,83.36,1.0,0.0,0.0,0.0,0.0
Mathilde Creme de Cassis 750ml,Customer Square 3,45,3.3653846153846154,2.5421738589235163,0,15,2.0,3.0,5.0,Create/Update,695521117315,1,6,,3.0,-2.0,-4.0,,
Mathilde Framboise 750ml,Customer Square 3,1,0.07692307692307693,0.5493406483494501,0,4,0.0,0.0,0.0,Create/Update,695521117513,1,6,,0.0,1.0,1.0,,
Mathilde Grand XO 750ml,Customer Square 3,47,22.653846153846153,17.15638994591611,0,77,11.5,19.5,32.0,Create/Update,695521117001,2,6,,23.0,-21.0,-30.0,,
Mathilde Peche Vignes 750ml,Customer Square 3,49,5.538461538461538,3.7027097066334584,0,16,3.0,5.0,7.0,Create/Update,695521117612,2,6,,6.0,-4.0,-5.0,,
Mathilde Poire 750ml,Customer Square 3,8,0.36538461538461536,1.0746886159729132,0,6,0.0,0.0,0.0,Create/Update,695521117711,1,6,,0.0,1.0,1.0,,
Maynards Tawny Port 750ml,Customer Square 3,3,0.1346153846153846,0.6210675100751979,0,4,0.0,0.0,0.0,Create/Update,5605567900319,2,4,17.34,0.0,2.0,2.0,34.68,34.68
Meletti 1870 Bitter 750ml,Customer Square 3,2,0.038461538461538464,0.1923076923076923,0,1,0.0,0.0,0.0,Create/Update,080175034291,1,4,10.96,0.0,1.0,1.0,10.96,10.96
Meletti Amaro 750ml,Customer Square 3,45,9.76923076923077,7.950847522834338,0,29,2.75,8.5,15.25,Create/Update,080175026241,3,6,105.55,10.0,-7.0,-12.0,-738.85,-1266.6
Meletti Anisette 750ml,Customer Square 3,2,0.038461538461538464,0.1923076923076923,0,1,0.0,0.0,0.0,Create/Update,080175026043,1,2,16.83,0.0,1.0,1.0,16.83,16.83
Meletti Fernet 750ml,Customer Square 3,1,0.019230769230769232,0.13733516208736252,0,1,0.0,0.0,0.0,Create/Update,810016210009,1,6,,0.0,1.0,1.0,,
Mellow Corn Bonded 1L,Customer Square 3,28,1.4230769230769231,1.7358898609841162,0,6,0.0,1.0,2.25,Create/Update,096749701100,3,12,3.677142857142857,1.0,2.0,1.0,7.354285714285714,3.677142857142857
Mexican Coke Bottle 12oz,Customer Square 3,19,65.53846153846153,102.91790259501121,0,336,0.0,0.0,120.0,Create/Update,049000004632,12,24,60.0,66.0,-54.0,-108.0,-3240.0,-6480.0
Mexican Sprite Bottle 12oz,Customer Square 3,4,6.6923076923076925,29.244025334270926,0,192,0.0,0.0,0.0,Create/Update,049000047820,6,24,90.0,7.0,-1.0,6.0,-90.0,540.0
Mezcal Amaras Cupreata 750ml,Customer Square 3,8,0.19230769230769232,0.4819216956208333,0,2,0.0,0.0,0.0,Create/Update,819749020022,1,2,,0.0,1.0,1.0,,
Mezcal Amaras Espadin 750ml,Customer Square 3,1,0.038461538461538464,0.27467032417472503,0,2,0.0,0.0,0.0,Create/Update,819749020015,1,2,,0.0,1.0,1.0,,
Mezcal Amaras Reposado 750ml,Customer Square 3,4,0.19230769230769232,0.8779009392702558,0,6,0.0,0.0,0.0,Create/Update,819749020039,1,2,,0.0,1.0,1.0,,
Mezcal Marca Negra Dobadan 750ml,Customer Square 3,5,0.11538461538461539,0.3748767055695755,0,2,0.0,0.0,0.0,Create/Update,024137100129,1,6,75.0,0.0,1.0,1.0,75.0,75.0
Mezcal Marca Negra San Martin,Customer Square 3,11,0.40384615384615385,0.8606709231000094,0,3,0.0,0.0,0.0,Create/Update,024137100167,1,6,69.75,0.0,1.0,1.0,69.75,69.75
Mezcal Marca Negra Tobala 750ml,Customer Square 3,4,0.1346153846153846,0.5199425320998375,0,3,0.0,0.0,0.0,Create/Update,736040527343,1,6,,0.0,1.0,1.0,,
Mezcal Union 750ml,Customer Square 3,52,81.73076923076923,35.12730440544647,24,188,57.0,72.0,98.5,Create/Update,7503016230018,2,6,,82.0,-80.0,-96.0,,
Mezcal Union El Viejo 750ml,Customer Square 3,51,4.923076923076923,2.5858055867648635,0,13,3.0,4.5,7.0,Create/Update,7503020522031,1,6,,5.0,-4.0,-6.0,,
Mezcal Vago Elote 750ml,Customer Square 3,40,2.4038461538461537,2.4981502032243426,0,12,1.0,2.0,3.0,Create/Update,856847004011,3,6,,2.0,1.0,0.0,,
Mezcal Vago Ensamble En Barro 750ml,Customer Square 3,18,0.7115384615384616,1.8639963112948241,0,12,0.0,0.0,1.0,Create/Update,856847004035,3,6,,1.0,2.0,2.0,,
Mezcal Vago Ensamble Jarquin 750ml,Customer Square 3,9,0.19230769230769232,0.44021242854844606,0,2,0.0,0.0,0.0,Create/Update,856847004547,2,6,,0.0,2.0,2.0,,
Mezcal Vago Espadin 750ml,Customer Square 3,13,0.3269230769230769,0.6114658882917171,0,2,0.0,0.0,0.25,Create/Update,856847004271,4,6,,0.0,4.0,4.0,,
Mezcal Vago Espadin En Barro 750ml,Customer Square 3,6,0.2692307692307692,0.8347128620850272,0,4,0.0,0.0,0.0,Create/Update,856847004202,2,6,,0.0,2.0,2.0,,
Mezcal Vago Espadin Joel Barriga 750ml,Customer Square 3,19,0.38461538461538464,0.5245454498840714,0,2,0.0,0.0,1.0,Create/Update,856847004509,2,6,,0.0,2.0,1.0,,
Mezcal Vago Madre Cuxie Jarquin 750ml,Customer Square 3,4,0.21153846153846154,0.7926716863663441,0,4,0.0,0.0,0.0,Create/Update,856847004332,2,6,,0.0,2.0,2.0,,
Mezcal Vago Mexicano 750ml,Customer Square 3,20,0.8653846153846154,1.3305413321976851,0,5,0.0,0.0,1.25,Create/Update,856847004028,2,6,,1.0,1.0,1.0,,
Mezcal Vago Tobala 750ml,Customer Square 3,2,0.038461538461538464,0.1923076923076923,0,1,0.0,0.0,0.0,Create/Update,856847004356,2,6,,0.0,2.0,2.0,,
Mezcalero Special Bottle No5 750ml,Customer Square 3,2,0.038461538461538464,0.1923076923076923,0,1,0.0,0.0,0.0,Create/Update,871952000598,1,2,,0.0,1.0,1.0,,
Michelob Ultra Cans 12 Pack,Customer Square 3,1,0.07692307692307693,0.5493406483494501,0,4,0.0,0.0,0.0,Create/Update,018200069918,4,2,19.906666666666666,0.0,4.0,4.0,79.62666666666667,79.62666666666667
Michters Bourbon 750ml,Customer Square 3,40,2.6153846153846154,2.4741264670885217,0,9,1.0,2.0,4.0,Create/Update,039383007184,2,6,6.648333333333333,3.0,-1.0,-2.0,-6.648333333333333,-13.296666666666667
Michters Rye 750ml,Customer Square 3,43,3.6153846153846154,2.8766556848177163,0,10,1.0,3.0,5.25,Create/Update,039383006507,2,6,5.698571428571428,4.0,-2.0,-3.0,-11.397142857142857,-17.095714285714287
Midnight Marigold 750ml,Customer Square 3,15,0.46153846153846156,0.8651709137847687,0,4,0.0,0.0,1.0,Create/Update,866634000331,2,6,,0.0,2.0,1.0,,
Midori Melon 1L,Customer Square 3,35,4.173076923076923,4.3664857980820315,0,15,0.0,3.0,8.0,Create/Update,088857003375,1,6,13.055,4.0,-3.0,-7.0,-39.165,-91.38499999999999
Midori Melon 375ml,Customer Square 3,6,1.6538461538461537,5.1846096781525315,0,24,0.0,0.0,0.0,Create/Update,088857003344,1,6,133.32,2.0,-1.0,1.0,-133.32,133.32
Mijenta Tequila Blanco 750ml,Customer Square 3,19,0.6346153846153846,1.0195935493701203,0,4,0.0,0.0,1.0,Create/Update,850015899003,1,3,,1.0,0.0,0.0,,
Mijenta Tequila Reposado 750ml,Customer Square 3,10,0.38461538461538464,0.9020030307352748,0,4,0.0,0.0,0.0,Create/Update,850015899010,1,3,,0.0,1.0,1.0,,
Milagro Reposado 1L,Customer Square 3,5,0.09615384615384616,0.2948021099376133,0,1,0.0,0.0,0.0,Create/Update,083664874033,2,6,25.3,0.0,2.0,2.0,50.6,50.6
Milagro Silver 750ml,Customer Square 3,1,0.07692307692307693,0.5493406483494501,0,4,0.0,0.0,0.0,Create/Update,083664868919,2,6,18.136000000000003,0.0,2.0,2.0,36.272000000000006,36.272000000000006
Milam & Greene Port Finished Rye 750ml,Customer Square 3,28,1.8269230769230769,2.736654005885471,0,15,0.0,1.0,3.0,Create/Update,817758020118,1,6,,2.0,-1.0,-2.0,,
Milam & Greene Triple Cask Bourbon 750ml,Customer Square 3,20,0.6153846153846154,1.0589153767643236,0,6,0.0,0.0,1.0,Create/Update,817758020101,1,6,,1.0,0.0,0.0,,
Miles Gin 750ml,Customer Square 3,1,0.019230769230769232,0.13733516208736252,0,1,0.0,0.0,0.0,Create/Update,088004027490,2,12,2.86,0.0,2.0,2.0,5.72,5.72
Ming River Baijiu 750ml,Customer Square 3,30,2.6923076923076925,3.775113149289811,0,16,0.0,1.0,4.25,Create/Update,6901798204929,1,6,,3.0,-2.0,-3.0,,
Mirth Chardonnay 750ml,Customer Square 3,11,0.5769230769230769,1.165962030094163,0,4,0.0,0.0,0.0,Create/Update,854837002009,4,12,,1.0,3.0,4.0,,
Mizu Barley Shochu 750ml,Customer Square 3,27,2.423076923076923,3.5698855500193116,0,18,0.0,1.0,3.0,Create/Update,854474004008,2,3,,2.0,0.0,-1.0,,
Mizu Green Tea 750ml,Customer Square 3,7,0.40384615384615385,1.1645338351694372,0,6,0.0,0.0,0.0,Create/Update,854474004022,2,3,,0.0,2.0,2.0,,
Mizu Lemongrass Shochu 750ml,Customer Square 3,23,2.1923076923076925,3.0002465381932915,0,10,0.0,0.0,5.0,Create/Update,854474004015,1,4,,2.0,-1.0,-4.0,,
Modelo 12oz 12Pack,Customer Square 3,19,7.903846153846154,16.321599204481036,0,74,0.0,0.0,10.0,Create/Update,080660957159,1,4,56.0,8.0,-7.0,-9.0,-392.0,-504.0
