Product,Customer,Count,Mean,Std,Min,Max,25,50,75,Action,ProductSKU,MinimumBeforeReorder,ReorderQuantity,ROUNDMEAN,ROUND75,diffmean,diff75
Ms. Betters Bitters Foamer 4oz,Customer Square 1,6,0.153846153846154,0.455083060238432,0,2,0,0,0,Create/Update,770327451105,1,6,0,0,,
Ms. Betters Bitters Foamer 4oz,Customer Square 2,3,0.153846153846154,0.690167632497168,0,4,0,0,0,Create/Update,770327451105,3,6,0,0,,
Ms. Betters Bitters Foamer 4oz,Customer Square 3,4,0.096153846153846,0.354076012298499,0,2,0,0,0,Create/Update,770327451105,1,6,0,0,1,1
Mt Gay Black Barrel 750ml,Customer Square 1,4,0.096153846153846,0.354076012298499,0,2,0,0,0,Create/Update,87236950538,4,12,0,0,,
Mt Gay Black Barrel 750ml,Customer Square 2,7,0.153846153846154,0.410656855847358,0,2,0,0,0,Create/Update,87236950538,4,12,0,0,,
Mt Gay Black Barrel 750ml,Customer Square 3,3,0.057692307692308,0.233160685634272,0,1,0,0,0,Create/Update,87236950538,2,12,0,0,2,2
Mt Gay Eclipse 750ml,Customer Square 1,8,0.153846153846154,0.36080121229411,0,1,0,0,0,Create/Update,87236950033,2,12,0,0,,
Mt Gay Eclipse 750ml,Customer Square 2,13,0.25,0.433012701892219,0,1,0,0,0.25,Create/Update,87236950033,4,12,0,0,,
Mt Gay Eclipse 750ml,Customer Square 3,3,0.057692307692308,0.233160685634272,0,1,0,0,0,Create/Update,87236950033,2,12,0,0,2,2
Mumm Napa Brut Prestige 750ml,Customer Square 1,29,1.17307692307692,1.28184293178811,0,4,0,1,2,Create/Update,852832000150,2,12,1,2,,
Mumm Napa Brut Prestige 750ml,Customer Square 2,28,1.05769230769231,1.21550023792773,0,4,0,1,2,Create/Update,852832000150,2,12,1,2,,
Mumm Napa Brut Prestige 750ml,Customer Square 3,6,0.134615384615385,0.393644028662668,0,2,0,0,0,Create/Update,852832000150,1,12,0,0,1,1
Myers Original Dark 1L,Customer Square 1,2,0.038461538461539,0.192307692307692,0,1,0,0,0,Create/Update,88004036218,2,12,0,0,,
Myers Original Dark 1L,Customer Square 2,8,0.173076923076923,0.426125380887699,0,2,0,0,0,Create/Update,88004036218,5,12,0,0,,
Myers Original Dark 1L,Customer Square 3,2,0.038461538461539,0.192307692307692,0,1,0,0,0,Create/Update,88004036218,1,12,0,0,1,1
Naranja Orange Liqueur 1L,Customer Square 1,24,0.653846153846154,0.896244630594696,0,4,0,0,1,Create/Update,898432002767,2,12,1,1,,
Naranja Orange Liqueur 1L,Customer Square 2,18,0.538461538461538,0.908539370078286,0,4,0,0,1,Create/Update,898432002767,30,12,1,1,,
Naranja Orange Liqueur 1L,Customer Square 3,6,0.115384615384615,0.319485533189157,0,1,0,0,0,Create/Update,898432002767,2,12,0,0,2,2
Nardini Amaro 1L,Customer Square 1,7,0.173076923076923,0.469088881448095,0,2,0,0,0,Create/Update,98709013872,2,2,0,0,,
Nardini Amaro 1L,Customer Square 2,4,0.076923076923077,0.266469355010596,0,1,0,0,0,Create/Update,98709013872,2,2,0,0,,
Nardini Amaro 1L,Customer Square 3,2,0.038461538461539,0.192307692307692,0,1,0,0,0,Create/Update,98709013872,2,2,0,0,2,2
Nardini Grappa 50 Proof 1L,Customer Square 1,0,0,0,0,0,0,0,0,Create/Update,98709011465,1,2,0,0,,
Nardini Grappa 50 Proof 1L,Customer Square 2,1,0.019230769230769,0.137335162087363,0,1,0,0,0,Create/Update,98709011465,1,2,0,0,,
Nardini Grappa 50 Proof 1L,Customer Square 3,0,0,0,0,0,0,0,0,Create/Update,98709011465,1,2,0,0,1,1
Nardini Grappa Riserva 1L,Customer Square 1,0,0,0,0,0,0,0,0,Create/Update,98709011489,1,2,0,0,,
Nardini Grappa Riserva 1L,Customer Square 2,1,0.019230769230769,0.137335162087363,0,1,0,0,0,Create/Update,98709011489,2,2,0,0,,
Nardini Grappa Riserva 1L,Customer Square 3,0,0,0,0,0,0,0,0,Create/Update,98709011489,1,2,0,0,1,1
Nardini Mandorla Grappa 1L,Customer Square 1,2,0.038461538461539,0.192307692307692,0,1,0,0,0,Create/Update,98709011502,1,2,0,0,,
Nardini Mandorla Grappa 1L,Customer Square 2,0,0,0,0,0,0,0,0,Create/Update,98709011502,1,2,0,0,,
Nardini Mandorla Grappa 1L,Customer Square 3,1,0.019230769230769,0.137335162087363,0,1,0,0,0,Create/Update,98709011502,1,2,0,0,1,1
Nashville Barrel Company Rye 750ml,Customer Square 1,0,0,0,0,0,0,0,0,Create/Update,860003391938,1,6,0,0,,
Nashville Barrel Company Rye 750ml,Customer Square 2,1,0.019230769230769,0.137335162087363,0,1,0,0,0,Create/Update,860003391938,1,6,0,0,,
Nashville Barrel Company Rye 750ml,Customer Square 3,0,0,0,0,0,0,0,0,Create/Update,860003391938,1,6,0,0,1,1
Naveran Brut Rosado 750ml,Customer Square 1,37,1.46153846153846,1.3652491807153,0,5,0,1,2.25,Create/Update,810411010396,3,12,1,2,,
Naveran Brut Rosado 750ml,Customer Square 2,41,1.61538461538462,1.24273034010796,0,5,1,2,2,Create/Update,810411010396,3,12,2,2,,
Naveran Brut Rosado 750ml,Customer Square 3,9,0.230769230769231,0.575639597965222,0,3,0,0,0,Create/Update,810411010396,2,12,0,0,2,2
Naveran Brut Vintage 750ml,Customer Square 1,38,1.82692307692308,1.68387321199752,0,7,0,2,3,Create/Update,810411010334,4,12,2,3,,
Naveran Brut Vintage 750ml,Customer Square 2,34,1.82692307692308,1.9086962308799,0,7,0,1.5,2.25,Create/Update,810411010334,4,12,2,2,,
Naveran Brut Vintage 750ml,Customer Square 3,13,0.769230769230769,3.32019105460111,0,24,0,0,0.25,Create/Update,810411010334,2,12,1,0,1,2
Neisson Agricole Blanc 1L,Customer Square 1,6,0.134615384615385,0.393644028662668,0,2,0,0,0,Create/Update,818367000010,2,2,0,0,,
Neisson Agricole Blanc 1L,Customer Square 2,6,0.115384615384615,0.319485533189157,0,1,0,0,0,Create/Update,818367000010,2,2,0,0,,
Neisson Agricole Blanc 1L,Customer Square 3,2,0.057692307692308,0.304672683033747,0,2,0,0,0,Create/Update,818367000010,2,2,0,0,2,2
Neisson Eleve Sous Bois 1L,Customer Square 1,2,0.038461538461539,0.192307692307692,0,1,0,0,0,Create/Update,818367000034,2,2,0,0,,
Neisson Eleve Sous Bois 1L,Customer Square 2,5,0.096153846153846,0.294802109937613,0,1,0,0,0,Create/Update,818367000034,2,2,0,0,,
Neisson Eleve Sous Bois 1L,Customer Square 3,1,0.019230769230769,0.137335162087363,0,1,0,0,0,Create/Update,818367000034,1,2,0,0,1,1
Neisson Organic Rhum 750ml,Customer Square 1,1,0.019230769230769,0.137335162087363,0,1,0,0,0,Create/Update,818367000096,1,1,0,0,,
Neisson Organic Rhum 750ml,Customer Square 2,1,0.019230769230769,0.137335162087363,0,1,0,0,0,Create/Update,818367000096,1,1,0,0,,
Neisson Organic Rhum 750ml,Customer Square 3,3,0.057692307692308,0.233160685634272,0,1,0,0,0,Create/Update,818367000096,1,1,0,0,1,1
Nelson's Green Brier Sour Mash 750ml,Customer Square 1,0,0,0,0,0,0,0,0,Create/Update,852962007036,1,6,0,0,,
Nelson's Green Brier Sour Mash 750ml,Customer Square 2,4,0.115384615384615,0.466321371268544,0,3,0,0,0,Create/Update,852962007036,3,6,0,0,,
Nelson's Green Brier Sour Mash 750ml,Customer Square 3,1,0.019230769230769,0.137335162087363,0,1,0,0,0,Create/Update,852962007036,1,6,0,0,1,1
Nerds Candy,Customer Square 1,44,2.46153846153846,1.85494700796731,0,9,1,2,3.25,Create/Update,7933624,12,24,2,3,,
Nerds Candy,Customer Square 2,0,0,0,0,0,0,0,0,Create/Update,7933624,12,24,0,0,,
Nerds Candy,Customer Square 3,0,0,0,0,0,0,0,0,Create/Update,7933624,12,24,0,0,12,12
New Amsterdam Apple 1.75L,Customer Square 1,12,0.25,0.475354119011857,0,2,0,0,0,Create/Update,85000024881,4,6,0,0,,
New Amsterdam Apple 1.75L,Customer Square 2,6,0.115384615384615,0.319485533189157,0,1,0,0,0,Create/Update,85000024881,4,6,0,0,,
New Amsterdam Apple 50ml,Customer Square 1,30,2.26923076923077,2.76040259476894,0,13,0,2,4,Create/Update,8565606,60,120,2,4,,
New Amsterdam Apple 50ml,Customer Square 2,33,2.82692307692308,4.0654319187991,0,19,0,1,4,Create/Update,8565606,60,120,3,4,,
New Amsterdam Apple 50ml,Customer Square 3,3,0.076923076923077,0.330858664117024,0,2,0,0,0,Create/Update,8565606,12,120,0,0,12,12
New Amsterdam Apple 750ml,Customer Square 1,6,0.134615384615385,0.393644028662668,0,2,0,0,0,Create/Update,85000024874,4,12,0,0,,
New Amsterdam Apple 750ml,Customer Square 2,3,0.057692307692308,0.233160685634272,0,1,0,0,0,Create/Update,85000024874,4,12,0,0,,
New Amsterdam Gin 1.75L,Customer Square 1,32,1,1.07417231105915,0,5,0,1,1.25,Create/Update,85000014301,4,6,1,1,,
New Amsterdam Gin 1.75L,Customer Square 2,29,0.75,0.805629233294362,0,3,0,1,1,Create/Update,85000014301,4,6,1,1,,
New Amsterdam Gin 1.75L,Customer Square 3,16,0.480769230769231,0.820187235082159,0,3,0,0,1,Create/Update,85000014301,2,6,0,1,2,1
New Amsterdam Gin 1L,Customer Square 2,11,0.288461538461538,0.630522935029039,0,3,0,0,0,Create/Update,85000016176,6,12,0,0,,
New Amsterdam Gin 375ml,Customer Square 1,25,1.09615384615385,1.64386523152243,0,7,0,0,2,Create/Update,85000014325,10,24,1,2,,
New Amsterdam Gin 375ml,Customer Square 2,6,0.134615384615385,0.393644028662668,0,2,0,0,0,Create/Update,85000014325,10,24,0,0,,
New Amsterdam Gin 375ml,Customer Square 3,20,0.461538461538462,0.634323942402717,0,2,0,0,1,Create/Update,85000014325,3,24,0,1,3,2
New Amsterdam Gin 50ml,Customer Square 1,31,4.86538461538462,6.26660516042669,0,24,0,2,8.5,Create/Update,8540209,60,120,5,9,,
New Amsterdam Gin 50ml,Customer Square 2,11,0.288461538461538,0.630522935029039,0,3,0,0,0,Create/Update,8540209,60,120,0,0,,
New Amsterdam Gin 50ml,Customer Square 3,4,0.153846153846154,0.717490696391447,0,5,0,0,0,Create/Update,8540209,6,120,0,0,6,6
New Amsterdam Gin 750ml,Customer Square 1,40,1.28846153846154,1.00645108524073,0,4,1,1,2,Create/Update,85000014318,5,12,1,2,,
New Amsterdam Gin 750ml,Customer Square 2,9,0.192307692307692,0.440212428548446,0,2,0,0,0,Create/Update,85000014318,5,12,0,0,,
New Amsterdam Gin 750ml,Customer Square 3,14,0.365384615384615,0.651295931610619,0,2,0,0,1,Create/Update,85000014318,2,12,0,1,2,1
New Amsterdam Peach 1.75L,Customer Square 1,15,0.326923076923077,0.544947204434798,0,2,0,0,1,Create/Update,85000021651,4,6,0,1,,
New Amsterdam Peach 1.75L,Customer Square 2,9,0.192307692307692,0.440212428548446,0,2,0,0,0,Create/Update,85000021651,4,6,0,0,,
New Amsterdam Peach 375ml,Customer Square 1,36,1.86538461538462,2.2190507859291,0,10,0,1,3,Create/Update,85000020395,10,24,2,3,,
New Amsterdam Peach 375ml,Customer Square 2,1,0,0,0,0,0,0,0,Create/Update,85000020395,10,24,0,0,,
New Amsterdam Peach 375ml,Customer Square 3,11,0.230769230769231,0.464732537445945,0,2,0,0,0,Create/Update,85000020395,0,24,0,0,0,0
New Amsterdam Peach 50ml,Customer Square 1,48,12.8653846153846,9.28404099300317,0,38,5,12,18.25,Create/Update,8557801,60,120,13,18,,
New Amsterdam Peach 50ml,Customer Square 2,35,4.25,5.69032579843261,0,27,0,2,5,Create/Update,8557801,60,120,4,5,,
New Amsterdam Peach 50ml,Customer Square 3,5,0.326923076923077,1.67241366163438,0,12,0,0,0,Create/Update,8557801,6,120,0,0,6,6
New Amsterdam Peach 750ml,Customer Square 1,16,0.480769230769231,0.843308151895412,0,4,0,0,1,Create/Update,85000020333,5,12,0,1,,
New Amsterdam Peach 750ml,Customer Square 2,8,0.173076923076923,0.426125380887699,0,2,0,0,0,Create/Update,85000020333,5,12,0,0,,
New Amsterdam Peach 750ml,Customer Square 3,4,0.115384615384615,0.466321371268544,0,3,0,0,0,Create/Update,85000020333,2,12,0,0,2,2
New Amsterdam Pineapple 1.75L,Customer Square 1,35,1.09615384615385,0.985659002210731,0,4,0,1,2,Create/Update,85000022337,4,6,1,2,,
New Amsterdam Pineapple 1.75L,Customer Square 2,13,0.326923076923077,0.642146456040923,0,3,0,0,0.25,Create/Update,85000022337,4,6,0,0,,
New Amsterdam Pineapple 375ml,Customer Square 1,48,2.44230769230769,1.63393651061174,0,6,1,2,4,Create/Update,85000022306,10,24,2,4,,
New Amsterdam Pineapple 375ml,Customer Square 2,30,0.961538461538462,0.999260081289737,0,4,0,1,2,Create/Update,85000022306,10,24,1,2,,
New Amsterdam Pineapple 375ml,Customer Square 3,0,0,0,0,0,0,0,0,Create/Update,85000022306,0,24,0,0,0,0
New Amsterdam Pineapple 50ml,Customer Square 1,51,43.8846153846154,19.8607206528885,0,93,30.75,42,59.25,Create/Update,8562104,70,120,44,59,,
New Amsterdam Pineapple 50ml,Customer Square 2,36,3.75,4.2420740573088,0,18,0,2.5,6,Create/Update,8562104,60,120,4,6,,
New Amsterdam Pineapple 50ml,Customer Square 3,8,0.192307692307692,0.481921695620833,0,2,0,0,0,Create/Update,8562104,12,120,0,0,12,12
New Amsterdam Pink Whitney 1L,Customer Square 2,1,0.019230769230769,0.137335162087363,0,1,0,0,0,Create/Update,85000031353,12,12,0,0,,
New Amsterdam Pink Whitney 375ml,Customer Square 1,40,2.88461538461538,2.20710257467747,0,7,1,3,5,Create/Update,85000032541,10,24,3,5,,
New Amsterdam Pink Whitney 375ml,Customer Square 2,14,0.346153846153846,0.647023224663874,0,3,0,0,1,Create/Update,85000032541,10,24,0,1,,
New Amsterdam Pink Whitney 375ml,Customer Square 3,28,0.807692307692308,0.899539658732808,0,3,0,1,1,Create/Update,85000032541,4,24,1,1,3,3
New Amsterdam Pink Whitney 50ml,Customer Square 1,51,60.8461538461538,35.5156436904297,0,143,40,50,88.5,Create/Update,8567507,100,120,61,89,,
New Amsterdam Pink Whitney 50ml,Customer Square 2,49,22.4423076923077,22.0675653579728,0,83,4,17,30.75,Create/Update,8567507,60,120,22,31,,
New Amsterdam Pink Whitney 50ml,Customer Square 3,45,9.07692307692308,9.27329945813445,0,42,2,8,13,Create/Update,8567507,24,120,9,13,15,11
New Amsterdam Pink Whitney 750ml,Customer Square 1,37,1.5,1.29347474775386,0,5,0,1.5,2,Create/Update,85000029626,4,12,2,2,,
New Amsterdam Pink Whitney 750ml,Customer Square 2,38,1.51923076923077,1.46090573348528,0,5,0,1,2,Create/Update,85000029626,4,12,2,2,,
New Amsterdam Pink Whitney 750ml,Customer Square 3,30,1.23076923076923,1.55186469244862,0,6,0,1,2,Create/Update,85000029626,3,12,1,2,2,1
New Amsterdam Vodka 1.75L,Customer Square 1,32,1.07692307692308,1.17417980942106,0,6,0,1,2,Create/Update,85000019511,4,6,1,2,,
New Amsterdam Vodka 1.75L,Customer Square 2,25,0.807692307692308,1.03846153846154,0,4,0,0,1,Create/Update,85000019511,12,6,1,1,,
New Amsterdam Vodka 1.75L,Customer Square 3,26,0.846153846153846,1.11604754834976,0,4,0,0.5,1,Create/Update,85000019511,4,6,1,1,3,3
New Amsterdam Vodka 1L,Customer Square 2,24,0.75,1.05383913529387,0,5,0,0,1,Create/Update,85000019504,12,12,1,1,,
New Amsterdam Vodka 375ml,Customer Square 1,44,2.38461538461538,1.79907931746562,0,6,1,2,4,Create/Update,85000019481,10,24,2,4,,
New Amsterdam Vodka 375ml,Customer Square 2,26,0.961538461538462,1.2397508816374,0,5,0,0.5,2,Create/Update,85000019481,10,24,1,2,,
New Amsterdam Vodka 375ml,Customer Square 3,13,0.269230769230769,0.484981546650711,0,2,0,0,0.25,Create/Update,85000019481,2,24,0,0,2,2
New Amsterdam Vodka 50ml,Customer Square 1,50,13.8076923076923,10.3255442425727,0,40,6.75,11,18.25,Create/Update,8588005,70,120,14,18,,
New Amsterdam Vodka 50ml,Customer Square 2,40,7.51923076923077,7.76949256984646,0,29,0.75,5,13.25,Create/Update,8588005,70,120,8,13,,
New Amsterdam Vodka 50ml,Customer Square 3,24,2.38461538461538,3.69070478027543,0,14,0,0,3,Create/Update,8588005,40,120,2,3,38,37
New Amsterdam Vodka 750ml,Customer Square 1,39,1.25,1.15816499422412,0,6,0.75,1,2,Create/Update,85000019498,5,12,1,2,,
New Amsterdam Vodka 750ml,Customer Square 2,33,1.09615384615385,1.33387254875845,0,7,0,1,2,Create/Update,85000019498,5,12,1,2,,
New Amsterdam Vodka 750ml,Customer Square 3,10,0.269230769230769,0.623741336162571,0,3,0,0,0,Create/Update,85000019498,4,12,0,0,4,4
New Amsterdam Watermelon 375ml,Customer Square 1,21,0.980769230769231,1.97572172417093,0,10,0,0,1,Create/Update,85000030912,10,24,1,1,,
New Amsterdam Watermelon 375ml,Customer Square 2,2,0.019230769230769,0.137335162087363,0,1,0,0,0,Create/Update,85000030912,10,24,0,0,,
New Amsterdam Watermelon 50ml,Customer Square 1,42,6.71153846153846,6.61971571101619,0,31,2,5,10.25,Create/Update,8567400,60,120,7,10,,
New Amsterdam Watermelon 50ml,Customer Square 2,39,9.69230769230769,12.6133910244666,0,61,0.75,4.5,13.5,Create/Update,8567400,60,120,10,14,,
New Amsterdam Watermelon 750ml,Customer Square 1,13,0.307692307692308,0.605692913385524,0,3,0,0,0.25,Create/Update,85000030929,5,12,0,0,,
New Amsterdam Watermelon 750ml,Customer Square 2,9,0.192307692307692,0.440212428548446,0,2,0,0,0,Create/Update,85000030929,5,12,0,0,,
Newport Menthol 100,Customer Square 1,47,4.19230769230769,2.80136272840464,0,13,2,4,6,Create/Update,2657318,7,10,4,6,,
Newport Menthol Kings,Customer Square 1,49,4.48076923076923,4.1160585357624,0,20,2,3,6,Create/Update,2657512,7,10,4,6,,
Newport Red 100,Customer Square 1,15,0.384615384615385,0.711278538804113,0,3,0,0,1,Create/Update,2665715,6,10,0,1,,
Newport Red Shorts,Customer Square 1,8,0.211538461538462,0.531201050651274,0,2,0,0,0,Create/Update,2665618,6,10,0,0,,
Neyah N/A Bubbles 750ml,Customer Square 2,3,0.076923076923077,0.330858664117024,0,2,0,0,0,Create/Update,796201379549,1,12,0,0,,
Niepoort LBV Port 2013 750ml,Customer Square 1,6,0.115384615384615,0.319485533189157,0,1,0,0,0,Create/Update,5602840036086,2,6,0,0,,
Niepoort LBV Port 2013 750ml,Customer Square 2,1,0.019230769230769,0.137335162087363,0,1,0,0,0,Create/Update,5602840036086,2,6,0,0,,
Niepoort LBV Port 2013 750ml,Customer Square 3,3,0.057692307692308,0.233160685634272,0,1,0,0,0,Create/Update,5602840036086,2,6,0,0,2,2
Niepoort Ruby Port 750ml,Customer Square 1,7,0.134615384615385,0.341312295178824,0,1,0,0,0,Create/Update,5602840011007,2,6,0,0,,
Niepoort Ruby Port 750ml,Customer Square 2,6,0.115384615384615,0.319485533189157,0,1,0,0,0,Create/Update,5602840011007,3,6,0,0,,
Niepoort Ruby Port 750ml,Customer Square 3,2,0.038461538461539,0.192307692307692,0,1,0,0,0,Create/Update,5602840011007,2,6,0,0,2,2
Nihon Sakari Junmai Shu 720ml,Customer Square 1,37,1.75,1.6393596310755,0,6,0,1.5,3,Create/Update,72546039967,2,6,2,3,,
Nihon Sakari Junmai Shu 720ml,Customer Square 2,32,1.34615384615385,1.41264366709284,0,6,0,1,2,Create/Update,72546039967,2,6,1,2,,
Nihon Sakari Junmai Shu 720ml,Customer Square 3,4,0.076923076923077,0.266469355010596,0,1,0,0,0,Create/Update,72546039967,2,6,0,0,2,2
Nikka Coffey Gin 750ml,Customer Square 2,8,0.153846153846154,0.36080121229411,0,1,0,0,0,Create/Update,4904230049296,6,6,0,0,,
Nikka Coffey Grain 750ml,Customer Square 1,11,0.288461538461538,0.599247555803188,0,2,0,0,0,Create/Update,4904230033578,3,6,0,0,,
Nikka Coffey Grain 750ml,Customer Square 2,4,0.211538461538462,1.11521882056908,0,8,0,0,0,Create/Update,4904230033578,3,6,0,0,,
Nikka Coffey Grain 750ml,Customer Square 3,5,0.115384615384615,0.374876705569575,0,2,0,0,0,Create/Update,4904230033578,3,6,0,0,3,3
Nikka Coffey Vodka 750ml,Customer Square 1,16,0.442307692307692,0.744556180100228,0,3,0,0,1,Create/Update,4904230049302,2,6,0,1,,
Nikka Coffey Vodka 750ml,Customer Square 2,24,0.788461538461538,1.08018051307566,0,5,0,0,1,Create/Update,4904230049302,2,6,1,1,,
Nikka Coffey Vodka 750ml,Customer Square 3,2,0.038461538461539,0.192307692307692,0,1,0,0,0,Create/Update,4904230049302,2,6,0,0,2,2
Nikka Days Blended Whisky 750ml,Customer Square 2,1,0.019230769230769,0.137335162087363,0,1,0,0,0,Create/Update,4904230057642,1,6,0,0,,
Nikka From The Barrel 750ml,Customer Square 2,1,0.019230769230769,0.137335162087363,0,1,0,0,0,Create/Update,4904230049739,3,6,0,0,,
Nixta Licor De Elote 750ml,Customer Square 1,14,0.384615384615385,0.711278538804113,0,3,0,0,1,Create/Update,7503027709091,2,6,0,1,,
Nixta Licor De Elote 750ml,Customer Square 2,16,0.346153846153846,0.550685425510629,0,2,0,0,1,Create/Update,7503027709091,2,6,0,1,,
Nixta Licor De Elote 750ml,Customer Square 3,4,0.115384615384615,0.423076923076923,0,2,0,0,0,Create/Update,7503027709091,2,6,0,0,2,2
No Curfew Pinot Noir 750ml,Customer Square 1,36,1.40384615384615,1.4041095643286,0,7,0,1,2,Create/Update,850147006171,2,12,1,2,,
No Curfew Pinot Noir 750ml,Customer Square 2,35,1.84615384615385,3.83999506903036,0,25,0,1,2,Create/Update,850147006171,2,12,2,2,,
No Curfew Pinot Noir 750ml,Customer Square 3,12,0.307692307692308,0.694441157125684,0,4,0,0,0,Create/Update,850147006171,2,12,0,0,2,2
No. 3 London Dry Gin 750ml,Customer Square 1,2,0.038461538461539,0.192307692307692,0,1,0,0,0,Create/Update,87229174033,1,6,0,0,,
No. 3 London Dry Gin 750ml,Customer Square 2,1,0.019230769230769,0.137335162087363,0,1,0,0,0,Create/Update,87229174033,1,6,0,0,,
No. 3 London Dry Gin 750ml,Customer Square 3,2,0.038461538461539,0.192307692307692,0,1,0,0,0,Create/Update,87229174033,1,6,0,0,1,1
Noahs Mill 750ml,Customer Square 1,24,0.634615384615385,0.809293285096185,0,3,0,0,1,Create/Update,680203030075,3,6,1,1,,
Noahs Mill 750ml,Customer Square 2,24,0.807692307692308,1.09260559318014,0,4,0,0,1,Create/Update,680203030075,3,12,1,1,,
Noahs Mill 750ml,Customer Square 3,5,0.134615384615385,0.481537847136497,0,3,0,0,0,Create/Update,680203030075,2,6,0,0,2,2
Noble Oak Double Oak Bourbon 750ml,Customer Square 1,4,0.076923076923077,0.266469355010596,0,1,0,0,0,Create/Update,812066022076,1,6,0,0,,
Noble Oak Double Oak Bourbon 750ml,Customer Square 2,12,0.903846153846154,4.17529186167596,0,30,0,0,0,Create/Update,812066022076,2,6,1,0,,
Noble Oak Double Oak Bourbon 750ml,Customer Square 3,4,0.096153846153846,0.354076012298499,0,2,0,0,0,Create/Update,812066022076,1,6,0,0,1,1
Noble Oak Double Oak Rye 750ml,Customer Square 1,0,0,0,0,0,0,0,0,Create/Update,812066022915,1,6,0,0,,
Noble Oak Double Oak Rye 750ml,Customer Square 2,5,0.096153846153846,0.294802109937613,0,1,0,0,0,Create/Update,812066022915,2,6,0,0,,
Noble Oak Double Oak Rye 750ml,Customer Square 3,0,0,0,0,0,0,0,0,Create/Update,812066022915,1,6,0,0,1,1
Nocello Walnut Liqueur 750ml,Customer Square 1,1,0.019230769230769,0.137335162087363,0,1,0,0,0,Create/Update,81588077325,1,6,0,0,,
Nocello Walnut Liqueur 750ml,Customer Square 2,1,0.019230769230769,0.137335162087363,0,1,0,0,0,Create/Update,81588077325,1,6,0,0,,
Nocello Walnut Liqueur 750ml,Customer Square 3,0,0,0,0,0,0,0,0,Create/Update,81588077325,1,6,0,0,1,1
Noilly Prat 1813 Original Dry 1L,Customer Square 1,1,0.019230769230769,0.137335162087363,0,1,0,0,0,Create/Update,80480217006,1,6,0,0,,
Noilly Prat 1813 Original Dry 1L,Customer Square 2,5,0.096153846153846,0.294802109937613,0,1,0,0,0,Create/Update,80480217006,2,6,0,0,,
Noilly Prat 1813 Original Dry 1L,Customer Square 3,0,0,0,0,0,0,0,0,Create/Update,80480217006,1,6,0,0,1,1
Noilly Prat Extra Dry 375ml,Customer Square 1,10,0.192307692307692,0.394113490998446,0,1,0,0,0,Create/Update,80480002183,2,12,0,0,,
Noilly Prat Extra Dry 375ml,Customer Square 2,12,0.269230769230769,0.523133481105209,0,2,0,0,0,Create/Update,80480002183,4,12,0,0,,
Noilly Prat Extra Dry 375ml,Customer Square 3,3,0.057692307692308,0.233160685634272,0,1,0,0,0,Create/Update,80480002183,2,12,0,0,2,2
Noilly Prat Rouge 375ml,Customer Square 1,6,0.192307692307692,0.589604219875227,0,3,0,0,0,Create/Update,80480217082,2,12,0,0,,
Noilly Prat Rouge 375ml,Customer Square 2,9,0.173076923076923,0.378313761017423,0,1,0,0,0,Create/Update,80480217082,4,12,0,0,,
Noilly Prat Rouge 375ml,Customer Square 3,2,0.038461538461539,0.192307692307692,0,1,0,0,0,Create/Update,80480217082,2,12,0,0,2,2
Nolets Dry Gin 750ml,Customer Square 1,6,0.115384615384615,0.319485533189157,0,1,0,0,0,Create/Update,897845002005,1,4,0,0,,
Nolets Dry Gin 750ml,Customer Square 2,6,0.115384615384615,0.319485533189157,0,1,0,0,0,Create/Update,897845002005,3,4,0,0,,
Nolets Dry Gin 750ml,Customer Square 3,0,0,0,0,0,0,0,0,Create/Update,897845002005,1,4,0,0,1,1
Nonino Amaro 750ml,Customer Square 1,35,1.30769230769231,1.20157687321641,0,4,0,1,2,Create/Update,86891054001,4,6,1,2,,
Nonino Amaro 750ml,Customer Square 2,29,0.884615384615385,0.99332089001115,0,4,0,1,1,Create/Update,86891054001,24,6,1,1,,
Nonino Amaro 750ml,Customer Square 3,13,0.288461538461538,0.531201050651274,0,2,0,0,0.25,Create/Update,86891054001,2,6,0,0,2,2
Nonino L'Aperitivo 750ml,Customer Square 1,7,0.192307692307692,0.621365170053981,0,4,0,0,0,Create/Update,86891088884,1,6,0,0,,
Nonino L'Aperitivo 750ml,Customer Square 2,3,0.096153846153846,0.449769829366404,0,3,0,0,0,Create/Update,86891088884,2,6,0,0,,
Nonino L'Aperitivo 750ml,Customer Square 3,2,0.057692307692308,0.304672683033747,0,2,0,0,0,Create/Update,86891088884,1,6,0,0,1,1
Nonino il Merlot di Grappa 750ml,Customer Square 1,2,0.038461538461539,0.192307692307692,0,1,0,0,0,Create/Update,86891069845,1,6,0,0,,
Nonino il Merlot di Grappa 750ml,Customer Square 2,0,0,0,0,0,0,0,0,Create/Update,86891069845,2,6,0,0,,
Nonino il Merlot di Grappa 750ml,Customer Square 3,0,0,0,0,0,0,0,0,Create/Update,86891069845,1,6,0,0,1,1
Nonino il Prosecco di Grappa 750ml,Customer Square 1,1,0.019230769230769,0.137335162087363,0,1,0,0,0,Create/Update,86891081083,1,6,0,0,,
Nonino il Prosecco di Grappa 750ml,Customer Square 2,1,0.019230769230769,0.137335162087363,0,1,0,0,0,Create/Update,86891081083,2,6,0,0,,
Nonino il Prosecco di Grappa 750ml,Customer Square 3,0,0,0,0,0,0,0,0,Create/Update,86891081083,1,6,0,0,1,1
Nordes Gin 750ml,Customer Square 1,9,0.25,0.675818591954061,0,4,0,0,0,Create/Update,22851300016,1,6,0,0,,
