Action,ProductSKU,ProductName,Location,MinimumBeforeReorder,ReorderQuantity,Stock Locator,PickZones
Create/Update,089419003161,Warre Tawny Otima 10y 500ml,Customer Square 3,0,6,,
Create/Update,089419003178,Warre Tawny Otima 20y 500ml,Customer Square 3,0,6,,
Create/Update,088004025731,Weller 90 1L,Customer Square 3,9,12,,
Create/Update,752541007535,West 32 Soju 375ml,Customer Square 3,0,12,,
Create/Update,752541007542,West 32 Soju 750ml,Customer Square 3,8,4,,
Create/Update,752541007559,West 32 Soju Reserve 375ml,Customer Square 3,0,4,,
Create/Update,752541007566,West 32 Soju Reserve 750ml,Customer Square 3,4,4,,
Create/Update,799475582134,Western Grace Brandy 750ml,Customer Square 3,0,6,,
Create/Update,855410003093,Westland Sherry Single Malt 750ml,Customer Square 3,0,6,,
Create/Update,855410003024,Westland Single Malt Whiskey 750ml,Customer Square 3,0,6,,
Create/Update,088004022686,Wheatley 1L,Customer Square 3,16,12,,
Create/Update,793573797940,Whistlepig 10y 750ml,Customer Square 3,5,6,,
Create/Update,851460002253,Whistlepig 12y Rye 750ml,Customer Square 3,0,6,,
Create/Update,851460002369,Whistlepig 15yr Rye 750ml,Customer Square 3,0,3,,
Create/Update,850001901116,Whistlepig Piggyback 6y 750ml,Customer Square 3,2,6,,
Create/Update,635985548904,White Claw Variety #1 12pk Cans,Customer Square 3,0,4,,
Create/Update,635985800064,White Claw Variety #2 12pk cans,Customer Square 3,0,2,,
Create/Update,635985800262,White Claw Variety #3 12pk cans,Customer Square 3,0,2,,
Create/Update,072063033011,White Rock Soda 1L,Customer Square 3,0,24,,
Create/Update,072063010036,White Rock Tonic 10oz,Customer Square 3,0,24,,
Create/Update,072063033035,White Rock Tonic 1L,Customer Square 3,0,24,,
Create/Update,856282005314,Widow Jane 10yr 750ml,Customer Square 3,0,6,,
Create/Update,040232107207,Widow Jane Oak And Applewood Rye 750ml,Customer Square 3,0,6,,
Create/Update,721059897501,Wild Turkey 101 750ml,Customer Square 3,0,12,,
Create/Update,721059000550,Wild Turkey 101 Rye  1L,Customer Square 3,15,6,,
Create/Update,721059847506,Wild Turkey 81 750ml,Customer Square 3,0,12,,
Create/Update,721059947503,Wild Turkey Kentucky Spirit 750ml,Customer Square 3,0,6,,
Create/Update,721059002844,Wild Turkey Longbranch 750ml,Customer Square 3,1,6,,
Create/Update,721059000222,Wild Turkey Rare Breed Barrel Proof 750ml,Customer Square 3,3,6,,
Create/Update,680203119350,Willett Pot Still Reserve 1.75L,Customer Square 3,0,3,,
Create/Update,680203019353,Willett Pot Still Reserve 750ml,Customer Square 3,0,3,,
Create/Update,074854382124,Wodka Vodka 1L,Customer Square 3,18,4,,
Create/Update,081128011680,Woodford Reserve Bourbon 375ml,Customer Square 3,0,12,,
Create/Update,081128001506,Woodford Reserve Bourbon 750ml,Customer Square 3,0,12,,
Create/Update,081128001209,Woodford Reserve Double Oak 750ml,Customer Square 3,0,6,,
Create/Update,081128000646,Woodford Reserve Rye 750ml,Customer Square 3,0,6,,
Create/Update,858349004100,Woodinville Bourbon 750ml,Customer Square 3,1,6,,
Create/Update,857561004158,Woody Creek Colorado Straight Rye 750ml,Customer Square 3,0,6,,
Create/Update,894108001683,Worthy Park 109 750ml,Customer Square 3,0,2,,
Create/Update,894108001300,Worthy Park Estate Reserve 750ml,Customer Square 3,0,2,,
Create/Update,894108001454,Worthy Park Single Estate 2006 750ml,Customer Square 3,0,1,,
Create/Update,721059000604,Wray and Nephew Overproof 1L,Customer Square 3,6,12,,
Create/Update,816511905280,Writers Tears 750ml,Customer Square 3,0,6,,
Create/Update,7500462891732,Xila Licor de Agave 750ml,Customer Square 3,0,2,,
Create/Update,8411038010008,Xoriguer Mahon Gin 1L,Customer Square 3,4,2,,
Create/Update,665752643181,Yamato Cask Strength 750ml,Customer Square 3,0,6,,
Create/Update,8697530205641,Yeni Raki 750ml,Customer Square 3,0,6,,
Create/Update,850831007033,Ypioca Cachaca Prata 1L,Customer Square 3,0,12,,
Create/Update,850831007057,Ypioca Cachaca Prata Classica 1L,Customer Square 3,2,12,,
Create/Update,835603007176,Yuzu Gin 750ml,Customer Square 3,0,6,,
Create/Update,851362006014,Yuzuri Yuzu Liqueur 750ml,Customer Square 3,4,6,,
Create/Update,890004001024,Yzaguirre Bianco 1L,Customer Square 3,0,6,,
Create/Update,890004001017,Yzaguirre Rojo 1L,Customer Square 3,0,6,,
Create/Update,869641000004,Zephyr Gin 750ml,Customer Square 3,6,6,,
Create/Update,9006794140008,Zirbenz Stone Pine Liqueur 750ml,Customer Square 3,0,3,,
Create/Update,5900343008129,Zubrowka Bison Grass Vodka 750ml,Customer Square 3,0,12,,
Create/Update,050037033755,Zucca Rabarbaro 750ml,Customer Square 3,0,6,,
