Action,ProductSKU,ProductName,Location,MinimumBeforeReorder75,MinimumBeforeReorder85,ReorderQuantity,75Savings,85Savings,Stock Locator,PickZones
Create/Update,828087000269,Tequila Ocho Plata 101 Overproof 750ml,Customer Square 2,0,0,6,119.98,119.98,,
Create/Update,898627001308,Tequila Ocho Plata 750ml,Customer Square 2,3,3,6,-49.99,-49.99,,
Create/Update,898627001315,Tequila Ocho Reposado 750ml,Customer Square 2,1,1,6,119.98,119.98,,
Create/Update,850015640025,Teremana Blanco 750ml,Customer Square 2,6,6,6,-119.96,-119.96,,
Create/Update,850015640032,Teremana Reposado 750ml,Customer Square 2,2,2,6,0.0,0.0,,
Create/Update,736040545491,Terralta Blanco 750ml,Customer Square 2,0,0,6,99.98,99.98,,
Create/Update,736040545514,Terralta Reposado 750ml,Customer Square 2,0,0,6,69.99,69.99,,
Create/Update,40001260,Teutonic Candied Mushroom Riesling 750ml,Customer Square 2,1,1,12,29.99,29.99,,
Create/Update,27312731,Teutonic Jazz Odyssey 750ml,Customer Square 2,1,1,12,0.0,0.0,,
Create/Update,95378543687,Teutonic Muscat 750ml,Customer Square 2,0,0,12,18.99,18.99,,
Create/Update,30743074307,Teutonic Seafoam Rose 750ml,Customer Square 2,0,1,12,29.99,0.0,,
Create/Update,868606000004,Texas Keeper No1 750ml,Customer Square 2,1,1,12,35.97,35.97,,
Create/Update,860008551306,Texas Keeper TX Cuvee 750mL,Customer Square 2,0,0,0,37.98,37.98,,
Create/Update,9781937994327,The Architecture of the Cocktail,Customer Square 2,0,0,3,32.0,32.0,,
Create/Update,087236700362,The Botanist 750ml,Customer Square 2,1,1,6,89.98,89.98,,
Create/Update,087236700478,The Botanist Gin 375ml,Customer Square 2,0,0,12,71.97,71.97,,
Create/Update,9781984823571,The Craft of the Cocktail Revised Edition,Customer Square 2,0,0,3,70.0,70.0,,
Create/Update,9780307405739,The Essential Cocktail,Customer Square 2,0,0,3,70.0,70.0,,
Create/Update,9780525572695,The Mini Bar,Customer Square 2,0,0,4,40.0,40.0,,
Create/Update,9781607745358,The Old Fashioned,Customer Square 2,0,0,3,37.98,37.98,,
Create/Update,736040003762,The Producer Mezcal Espadin-Cuishe 750ml,Customer Square 2,0,0,6,38.99,38.99,,
Create/Update,9780143124801,The Waldorf Astoria,Customer Square 2,0,0,2,50.0,50.0,,
Create/Update,851075002013,The Whole Shebang NV Red 750ml,Customer Square 2,0,1,12,37.98,18.99,,
Create/Update,857361007229,The Wiseman Bourbon 750ml,Customer Square 2,0,0,6,109.98,109.98,,
Create/Update,088004036133,Thomas S. Moore Port Finish 750ml,Customer Square 2,0,0,6,299.96,299.96,,
Create/Update,810852031004,Through The Grapevine Vallein Tercinier 1988 Cognac,Customer Square 2,0,0,1,189.99,189.99,,
Create/Update,860000787208,Tidal Wines Rose 12oz 4pk cans,Customer Square 2,0,1,6,29.98,14.99,,
Create/Update,9781925418330,Tiki Cocktails,Customer Square 2,0,0,1,19.99,19.99,,
Create/Update,9780789335548,Tiki Modern Cocktails,Customer Square 2,0,0,3,59.9,59.9,,
Create/Update,811538017572,Tin Cup 375ml,Customer Square 2,0,0,12,13.99,13.99,,
Create/Update,811538011877,Tin Cup 750ml,Customer Square 2,0,1,12,29.99,0.0,,
Create/Update,761503723994,Tintero Bianco 750ml,Customer Square 2,1,2,12,32.97,21.98,,
Create/Update,761503723918,Tintero Moscato d'Asti 750ml,Customer Square 2,1,2,6,14.99,0.0,,
Create/Update,761503723864,Tintero Rosato 750ml,Customer Square 2,0,3,12,65.94,32.97,,
Create/Update,087236910006,Tio Pepe Fino Sherry 750ml,Customer Square 2,0,0,12,219.89999999999998,219.89999999999998,,
Create/Update,850003799018,Tip Top Manhattan 100ml,Customer Square 2,3,6,24,34.93,19.96,,
Create/Update,850003799025,Tip Top Negroni 100ml,Customer Square 2,3,4,24,34.93,29.94,,
Create/Update,850003799001,Tip Top Old Fashioned 100ml,Customer Square 2,2,4,24,39.92,29.94,,
Create/Update,619947000013,Titos 1L,Customer Square 2,12,14,12,0.0,-55.98,,
Create/Update,619947000051,Titos 375ml,Customer Square 2,4,5,12,259.8,246.81,,
Create/Update,619947000068,Titos 50ml,Customer Square 2,18,21,60,3.98,-1.99,,
Create/Update,619947000037,Titos Vodka 1.75L,Customer Square 2,15,15,6,-0.0,-0.0,,
Create/Update,619947000044,Titos Vodka 200ml,Customer Square 2,3,4,24,48.93,41.94,,
Create/Update,619947000020,Titos Vodka 750ml,Customer Square 2,12,14,12,-83.96,-125.94,,
Create/Update,080660042411,Tom Moore Bonded 175L,Customer Square 2,0,0,6,47.98,47.98,,
Create/Update,021136010480,Topo Chico 1.5L,Customer Square 2,0,0,24,44.0,44.0,,
Create/Update,021136010374,Topo Chico 12oz Bottles,Customer Square 2,0,0,168,144.0,144.0,,
Create/Update,879039004699,Torero Cabernet Sauvignon 750ml,Customer Square 2,1,1,6,12.99,12.99,,
Create/Update,664486040020,Torre Oria Cava Brut 750ml,Customer Square 2,1,2,12,38.97,25.98,,
Create/Update,088586006517,Torres 10 Brandy 750ml,Customer Square 2,0,1,6,18.99,0.0,,
Create/Update,747301018517,Town Branch Bourbon 90p 750ml,Customer Square 2,0,0,2,36.99,36.99,,
Create/Update,747301022712,Town Branch Rye 100p 750ml,Customer Square 2,0,0,2,49.99,49.99,,
Create/Update,747301036801,Town Branch Single Malt 7y 750ml,Customer Square 2,0,0,2,39.99,39.99,,
Create/Update,747301044271,Town Branch True Cask 109.3 750ml,Customer Square 2,0,0,2,45.99,45.99,,
Create/Update,814829081023,Toyonaga Honkaku Shochu 750ml,Customer Square 2,0,0,6,37.99,37.99,,
Create/Update,084279971124,Trader Vic's Kona Coffee liqueur 750ml,Customer Square 2,0,0,6,17.99,17.99,,
Create/Update,084279970936,Trader Vic's Macademia Nut 750ml,Customer Square 2,0,0,6,53.98,53.98,,
Create/Update,898185001918,Treaty Oak Day Drinker 750ml,Customer Square 2,1,2,6,51.98,25.99,,
Create/Update,898185001529,Treaty Oak Ghost Hill Texas Bourbon 750ml,Customer Square 2,1,1,6,99.98,99.98,,
Create/Update,810049600129,Treaty Oak Old Fashioned 750ml,Customer Square 2,1,2,6,49.98,24.99,,
Create/Update,898185001116,Treaty Oak Red Handed 750ml,Customer Square 2,1,1,6,189.95000000000002,189.95000000000002,,
Create/Update,898185001536,Treaty Oak Red Handed Rye 10y 750ml,Customer Square 2,0,0,6,139.98,139.98,,
Create/Update,898185001109,Treaty Oak Waterloo Antique Gin 750ml,Customer Square 2,0,1,6,65.98,32.99,,
Create/Update,898185001666,Treaty Oak Waterloo No. 9 1L,Customer Square 2,2,2,6,27.99,27.99,,
Create/Update,898185001543,Treaty Oak Waterloo Old Yaupon Gin 750ml,Customer Square 2,1,1,6,77.97,77.97,,
Create/Update,854125003039,Tres Agaves Margarita Mix 1L,Customer Square 2,3,4,12,80.91,71.92,,
Create/Update,854125003015,Tres Agaves Reposado 750ml,Customer Square 2,0,0,12,59.98,59.98,,
Create/Update,085200020539,Trincheri Vermouth Dry 750ml,Customer Square 2,0,0,6,87.96,87.96,,
Create/Update,085200020553,Trincheri Vermouth Rosso 750ml,Customer Square 2,0,0,6,87.96,87.96,,
Create/Update,123604,Trio Step Jigger,Customer Square 2,0,1,24,90.0,82.5,,
Create/Update,9343863000079,Tromba Anejo 750ml,Customer Square 2,0,1,6,99.98,49.99,,
Create/Update,9343863001441,Tromba Blanco 1L,Customer Square 2,0,1,6,73.98,36.99,,
Create/Update,9343863000123,Tromba Reposado 750ml,Customer Square 2,0,0,6,81.98,81.98,,
Create/Update,123606,True Zester,Customer Square 2,0,0,6,72.0,72.0,,
Create/Update,087692010142,Truly Lemonade 24oz,Customer Square 2,1,2,12,14.950000000000001,11.96,,
Create/Update,088004025984,Tuaca 750ml,Customer Square 2,0,0,12,103.96,103.96,,
Create/Update,852404007006,Tubi 60 750ml,Customer Square 2,1,1,2,31.99,31.99,,
Create/Update,083664872510,Tullamore Dew 12yr 750ml,Customer Square 2,0,0,6,54.99,54.99,,
Create/Update,083664873722,Tullamore Dew 375ml,Customer Square 2,0,1,12,29.98,14.99,,
Create/Update,083664872459,Tullamore Dew 50ml,Customer Square 2,12,16,120,285.12,281.16,,
Create/Update,083664872466,Tullamore Dew 750ml,Customer Square 2,0,1,12,89.97,59.98,,
Create/Update,083664873999,Tullamore Dew Cider Cask 750ml,Customer Square 2,0,0,6,69.98,69.98,,
Create/Update,879039002015,Turley Zinfandel Juvenile 750ml,Customer Square 2,0,0,6,51.98,51.98,,
Create/Update,879039003012,Turley Zinfandel Paso Robles 750ml,Customer Square 2,0,1,6,89.98,44.99,,
Create/Update,023604231076,Twang Beer Salt,Customer Square 2,0,0,24,24.0,24.0,,
Create/Update,857201004173,Twisted X Austin Lager 6 pack,Customer Square 2,1,1,8,76.93,76.93,,
Create/Update,080686187233,Tyrconnell Single Malt 750ml,Customer Square 2,0,0,6,79.98,79.98,,
Create/Update,031439000392,Umbrella Picks,Customer Square 2,0,0,12,12.0,12.0,,
Create/Update,040232555442,Uncle Nearest 1856 750ml,Customer Square 2,0,0,6,179.97,179.97,,
Create/Update,040232379123,Uncle Nearest 1884 750ml,Customer Square 2,0,1,6,275.94,229.95000000000002,,
Create/Update,856442005314,Uncle Vals Botanical 750ml,Customer Square 2,0,0,6,59.98,59.98,,
Create/Update,856442005024,Uncle Vals Peppered 750ml,Customer Square 2,0,0,6,59.98,59.98,,
Create/Update,810034600271,Uncle Vals Zested 750ml,Customer Square 2,0,0,6,59.98,59.98,,
Create/Update,788754001008,Underberg,Customer Square 2,48,53,240,-55.72,-65.67,,
Create/Update,854141006731,Untitled Art Black Forest Cake Stout 4pk,Customer Square 2,0,1,6,33.98,16.99,,
Create/Update,7503007479310,Uruapan Charanda 375ml,Customer Square 2,0,1,12,25.98,12.99,,
Create/Update,7503007479938,Uruapan Charanda Anejo 1L,Customer Square 2,0,0,12,59.98,59.98,,
Create/Update,7503007479426,Uruapan Charanda Blanco 1L,Customer Square 2,0,0,12,49.98,49.98,,
Create/Update,7503007479518,Uruapan Charanda Single Agricola 750ml,Customer Square 2,0,0,2,79.98,79.98,,
Create/Update,084256001288,Vacu Vin Wine Saver Kit,Customer Square 2,0,0,6,83.94,83.94,,
Create/Update,1234500000245,Vacu Vin Wine Stopper,Customer Square 2,0,0,36,36.0,36.0,,
Create/Update,8412449103419,Valdespino Tio Diego Amontillado 750ml,Customer Square 2,0,0,6,0.0,0.0,,
Create/Update,8412449104744,Valdespino en Rama Manzanilla 375ml,Customer Square 2,0,0,6,25.98,25.98,,
Create/Update,5606545760123,Van Zellers Ruby Port 750ml,Customer Square 2,0,0,4,31.98,31.98,,
Create/Update,5600260243244,Ve-Ve Vinho Verde 750ml,Customer Square 2,0,2,12,25.98,0.0,,
Create/Update,812482007015,Vecchio Amaro Del Capo 750ml,Customer Square 2,0,1,12,59.98,29.99,,
Create/Update,12284730574,Veladora Mezcal Glass,Customer Square 2,0,1,48,36.0,33.0,,
Create/Update,850024202313,Verdadero Blanco 750ml,Customer Square 2,0,1,6,69.98,34.99,,
Create/Update,850024202320,Verdadero Reposado 750ml,Customer Square 2,0,0,6,75.98,75.98,,
Create/Update,819749020770,Verde Amaras 200ml,Customer Square 2,3,5,24,29.97,9.99,,
Create/Update,819749020008,Verde Amaras 750ml,Customer Square 2,4,5,6,263.92,230.93,,
Create/Update,080660045153,Very Old Barton 100 Proof 750ml,Customer Square 2,0,1,12,53.97,35.98,,
Create/Update,080660214832,Very Old Barton 1L,Customer Square 2,0,0,12,203.88,203.88,,
Create/Update,12412412411,Vinca Minor Cabernet Sauvignon 750ml,Customer Square 2,0,1,6,32.99,0.0,,
Create/Update,28628628622,Vinca Minor Chardonnay 750ml,Customer Square 2,0,0,6,32.99,32.99,,
Create/Update,3770015736023,Vinca Minor Red Blend 750ml,Customer Square 2,1,1,6,53.98,53.98,,
Create/Update,2356457890567,Vinca Minor Rose 750ml,Customer Square 2,0,0,6,45.98,45.98,,
Create/Update,8437001429073,Vino De Montana 750ml,Customer Square 2,0,1,12,37.98,18.99,,
Create/Update,9781592535613,Vintage Spirits and Forgotten Cocktails,Customer Square 2,0,0,3,39.98,39.98,,
Create/Update,866634000324,Violet Crown Elderflower Liqueur 750ml,Customer Square 2,0,0,4,49.98,49.98,,
Create/Update,866634000379,Violet Crown Emerald Absinthe 200ml,Customer Square 2,0,0,4,59.98,59.98,,
Create/Update,866634000300,Violet Crown Emerald Absinthe 750ml,Customer Square 2,0,0,2,99.99,99.99,,
Create/Update,866634000355,Violet Crown Jasmine Liqueur 750ml,Customer Square 2,0,0,4,49.98,49.98,,
Create/Update,866634000362,Violet Crown Opal Absinthe 200ml,Customer Square 2,0,0,4,43.98,43.98,,
Create/Update,866634000317,Violet Crown Opal Absinthe 750ml,Customer Square 2,0,0,2,63.99,63.99,,
Create/Update,850018506076,Violet Crown Variety Pack,Customer Square 2,0,1,4,27.99,0.0,,
Create/Update,123610,Viski Citrus Grater,Customer Square 2,0,0,6,78.0,78.0,,
Create/Update,842094154753,Viski Cleaning Towel,Customer Square 2,0,0,12,31.959999999999997,31.959999999999997,,
Create/Update,842094157815,Viski Cobbler Shaker Black,Customer Square 2,0,1,12,90.0,60.0,,
Create/Update,123612,Viski Hawthorne Strainer Black,Customer Square 2,0,1,12,216.0,198.0,,
Create/Update,123888,Viski Hawthorne Strainer Copper,Customer Square 2,0,1,12,216.0,198.0,,
Create/Update,123782,Viski Hawthorne Strainer Gold,Customer Square 2,0,1,12,216.0,198.0,,
Create/Update,123615,Viski Hawthorne Strainer Stainless,Customer Square 2,1,2,24,368.0,352.0,,
Create/Update,876718042843,Viski Heavyweight Cobbler Shaker,Customer Square 2,1,2,12,330.0,300.0,,
Create/Update,123617,Viski Japanese Jigger 1-2 oz Black,Customer Square 2,0,1,12,216.0,198.0,,
Create/Update,123618,Viski Japanese Jigger 1-2 oz Copper,Customer Square 2,1,1,12,198.0,198.0,,
Create/Update,123619,Viski Japanese Jigger 1-2 oz Gold,Customer Square 2,0,1,12,216.0,198.0,,
Create/Update,123620,Viski Japanese Jigger 1-2 oz Stainless,Customer Square 2,2,2,36,264.0,264.0,,
Create/Update,123621,Viski Leopold Jigger Black,Customer Square 2,0,0,12,324.0,324.0,,
Create/Update,123622,Viski Leopold Jigger Copper,Customer Square 2,0,0,12,324.0,324.0,,
Create/Update,123623,Viski Leopold Jigger Gold,Customer Square 2,0,0,12,162.0,162.0,,
Create/Update,123624,Viski Leopold Jigger stainless,Customer Square 2,1,1,24,242.0,242.0,,
Create/Update,876718043710,Viski Lewis Bag and Mallet,Customer Square 2,0,0,6,144.0,144.0,,
Create/Update,876718043215,Viski Mixing Beaker 500ml,Customer Square 2,1,2,12,275.0,250.0,,
Create/Update,842094164325,Viski Stemmed Mixing Glass,Customer Square 2,0,0,4,80.0,80.0,,
Create/Update,123628,Viski Teardrop Barspoon 40cm Black,Customer Square 2,0,0,12,348.0,348.0,,
Create/Update,123629,Viski Teardrop Barspoon 40cm Copper,Customer Square 2,0,0,12,348.0,348.0,,
Create/Update,123630,Viski Teardrop Barspoon 40cm Gold,Customer Square 2,0,0,12,348.0,348.0,,
Create/Update,123631,Viski Teardrop Barspoon 40cm Stainless,Customer Square 2,1,1,24,552.0,552.0,,
Create/Update,867615000418,Volans Blanco 750ml,Customer Square 2,0,0,6,199.96,199.96,,
Create/Update,867615000401,Volans Extra Anejo 750ml,Customer Square 2,0,0,6,125.99,125.99,,
Create/Update,867615000432,Volans Reposado 750ml,Customer Square 2,0,0,6,231.96,231.96,,
Create/Update,081753829414,Volcan Blanco 750ml,Customer Square 2,0,1,6,44.99,0.0,,
Create/Update,081753829407,Volcan Cristalino Anejo 750ml,Customer Square 2,0,0,6,65.99,65.99,,
Create/Update,081753833589,Volcan Reposado 750ml,Customer Square 2,0,0,6,54.99,54.99,,
Create/Update,086785761060,Vollereaux Brut 375ml,Customer Square 2,0,1,12,263.88,241.89,,
Create/Update,7503016186223,Wahaka Botaniko 750ml,Customer Square 2,0,0,6,84.99,84.99,,
Create/Update,7503016186018,Wahaka Espadin 750ml,Customer Square 2,0,0,6,38.99,38.99,,
Create/Update,9120041091032,Walter Buchegger Riesling 750ml,Customer Square 2,0,1,6,43.98,21.99,,
Create/Update,089419003161,Warre Tawny Otima 10y 500ml,Customer Square 2,0,1,6,74.97,49.98,,
Create/Update,089419003178,Warre Tawny Otima 20y 500ml,Customer Square 2,0,0,6,149.97,149.97,,
Create/Update,088004025724,Weller 90 1.75L,Customer Square 2,0,0,6,134.97,134.97,,
Create/Update,088004025731,Weller 90 1L,Customer Square 2,5,9,12,-63.98,-191.94,,
Create/Update,752541007535,West 32 Soju 375ml,Customer Square 2,0,0,36,155.88,155.88,,
Create/Update,752541007559,West 32 Soju Reserve 375ml,Customer Square 2,0,0,4,35.98,35.98,,
Create/Update,799475582134,Western Grace Brandy 750ml,Customer Square 2,0,0,6,215.94,215.94,,
Create/Update,855410003086,Westland Peated Single Malt 750ml,Customer Square 2,0,0,6,94.99,94.99,,
Create/Update,088004022686,Wheatley 1L,Customer Square 2,0,1,12,71.97,47.98,,
Create/Update,088004034191,Wheatley 375ml,Customer Square 2,0,1,12,29.97,19.98,,
Create/Update,08800402783,Wheatley Vodka 50ml,Customer Square 2,3,5,120,16.83,14.85,,
Create/Update,9781568365756,Whisky Japan,Customer Square 2,0,0,4,69.9,69.9,,
Create/Update,793573797940,Whistlepig 10y 750ml,Customer Square 2,0,1,6,461.93999999999994,384.95,,
