SKU,Product,Customer,Location,Status,Category,OnHand,Quantity,Sale,Unit
850021602017,Dos Deus Vermouth White 750ml,Customer Square 3,Oak Hill,ACTIVE,Fortified,6.0,,,
072311321242,Dos Equis Can 24oz,Customer Square 3,Oak Hill,ACTIVE,Imp Beer,5.0,,,
1234500000081,Double Zero Apple Eau De Vie 750ml,Customer Square 3,Oak Hill,ACTIVE,Brandy,3.0,,,
094799020165,Dows Tawny Port 10yr 750ml,Customer Square 1,Airport,ACTIVE,Fortified,6.0,,,
094799020165,Dows Tawny Port 10yr 750ml,Customer Square 2,Pleasant Valley,ACTIVE,Fortified,12.0,,,
094799020189,Dows Tawny Port 20yr 750ml,Customer Square 2,Pleasant Valley,ACTIVE,Fortified,10.0,,,
700461951896,Dr  Adams Brazilian Bitters 100ml,Customer Square 2,Pleasant Valley,ACTIVE,Bitters,3.0,,,
610696409744,Dr Adams Aphrodite Bitters 100ml,Customer Square 3,Oak Hill,ACTIVE,Bitters,2.0,,,
5060185876215,Dr Adams Spanish Bitters 100ml,Customer Square 1,Airport,ACTIVE,Bitters,4.0,,,
5060185876215,Dr Adams Spanish Bitters 100ml,Customer Square 2,Pleasant Valley,ACTIVE,Bitters,3.0,,,
07831504,Dr Pepper Can 12oz,Customer Square 2,Pleasant Valley,ACTIVE,Non Alcoholic Beverage,35.0,,,
012086008504,Drappier Brut Nature Rose 750mL,Customer Square 2,Pleasant Valley,ACTIVE,Bubbles,6.0,,,
5425007810516,Drie Fonteinen Oude Geuze 1.5L,Customer Square 1,Airport,ACTIVE,Craft Beer,3.0,,,
5425007810516,Drie Fonteinen Oude Geuze 1.5L,Customer Square 3,Oak Hill,ACTIVE,Craft Beer,3.0,,,
5425007810981,Drie Fonteinen PX Sherry Barrel Intens Rood 750ml,Customer Square 1,Airport,ACTIVE,Craft Beer,6.0,,,
9780399580550,Drinking Distilled A Users Manual,Customer Square 3,Oak Hill,ACTIVE,Books,1.0,,,
094922014108,Dripping Springs Vodka 375ml,Customer Square 1,Airport,ACTIVE,Vodka,12.0,,,
087229010072,Drouin Calvados 80 750ml,Customer Square 3,Oak Hill,ACTIVE,Calvados,2.0,,,
087229010072,Drouin Calvados 80 750ml,Customer Square 2,Pleasant Valley,ACTIVE,Calvados,2.0,,,
086785091099,Drumshanbo Gunpowder Irish Gin 175L,Customer Square 2,Pleasant Valley,ACTIVE,Gin,6.0,,,
898432002330,Dulce Vida Anejo Shaker Barrel 750ml,Customer Square 1,Airport,ACTIVE,Tequila,12.0,,,
898432002330,Dulce Vida Anejo Shaker Barrel 750ml,Customer Square 3,Oak Hill,ACTIVE,Tequila,6.0,,,
898432002231,Dulce Vida Extra Anejo 100 Proof 750ml,Customer Square 2,Pleasant Valley,ACTIVE,Tequila,1.0,,,
898432002507,Dulce Vida Grapefruit 750ml,Customer Square 2,Pleasant Valley,ACTIVE,Tequila,4.0,,,
898432002637,Dulce Vida Pineapple Jalapeno 750ml,Customer Square 2,Pleasant Valley,ACTIVE,Tequila,3.0,,,
898432002538,Dulce Vida Reposado 375ml,Customer Square 3,Oak Hill,ACTIVE,Tequila,12.0,,,
7640105020447,Duplais Blanche Absinthe 750ml,Customer Square 3,Oak Hill,ACTIVE,Absinthe,3.0,,,
7640105020447,Duplais Blanche Absinthe 750ml,Customer Square 2,Pleasant Valley,ACTIVE,Absinthe,2.0,,,
7640105020737,Duplais Verte Absinthe 750ml,Customer Square 3,Oak Hill,ACTIVE,Absinthe,3.0,,,
7640105020737,Duplais Verte Absinthe 750ml,Customer Square 2,Pleasant Valley,ACTIVE,Absinthe,3.0,,,
080480002947,Dusse XO 750ml,Customer Square 3,Oak Hill,ACTIVE,Cognac,1.0,,,
080480002947,Dusse XO 750ml,Customer Square 2,Pleasant Valley,ACTIVE,Cognac,2.0,,,
08538602,E & J VSOP Brandy 50ml,Customer Square 3,Oak Hill,ACTIVE,Brandy,120.0,,,
700064761847,E Cuarenta Blanco 750ml,Customer Square 3,Oak Hill,ACTIVE,Tequila,2.0,,,
088004047955,Early Times Bonded 1L,Customer Square 1,Airport,ACTIVE,Whiskey Bourbon/American,1.0,,,
85604005569,East Ciders Rose Cans 6 Pack,Customer Square 2,Pleasant Valley,DEPRECATED,Cider,1.0,,,
718122673827,Eden Brandy Heirloom Blend 375ml,Customer Square 2,Pleasant Valley,ACTIVE,Cider,1.0,,,
8437008054131,Edetaria Seleccio Red 2014 750ml,Customer Square 3,Oak Hill,ACTIVE,Red Old World,1.0,,,
089744757890,Edinburgh Classic Gin 750ml,Customer Square 3,Oak Hill,ACTIVE,Gin,1.0,,,
089744761910,Edinburgh Elderflower 750ml,Customer Square 2,Pleasant Valley,ACTIVE,Liqueur,2.0,,,
89744761927,Edinburgh Raspberry 750ml,Customer Square 1,Airport,ACTIVE,Liqueur,1.0,,,
088320541052,Edinburgh Rhubarb and Ginger 750ml,Customer Square 2,Pleasant Valley,ACTIVE,Liqueur,2.0,,,
608782502363,Eggenberg Radler 4pk Cans,Customer Square 3,Oak Hill,ACTIVE,Imp Beer,6.0,,,
736040543091,Eifel Whisky Single Malt 750ml,Customer Square 2,Pleasant Valley,ACTIVE,Whisky German,2.0,,,
856222006104,Einstok White Ale 6pk Cans,Customer Square 3,Oak Hill,ACTIVE,Imp Beer,1.0,,,
860004879022,El Bandido Reposado 750ml,Customer Square 2,Pleasant Valley,ACTIVE,Tequila,1.0,,,
852681918088,El Buho Espadin 1L,Customer Square 3,Oak Hill,ACTIVE,Mezcal,4.0,,,
852681918088,El Buho Espadin 1L,Customer Square 2,Pleasant Valley,ACTIVE,Mezcal,4.0,,,
711629002015,El Dorado 15y Madeira Dry Cask 750ml,Customer Square 1,Airport,ACTIVE,Rum,1.0,,,
711629001260,El Dorado 15y Red Wine Cask 750ml,Customer Square 1,Airport,ACTIVE,Rum,1.0,,,
711629001260,El Dorado 15y Red Wine Cask 750ml,Customer Square 3,Oak Hill,ACTIVE,Rum,1.0,,,
711629002053,El Dorado 15y Sauternes Cask 750ml,Customer Square 1,Airport,ACTIVE,Rum,1.0,,,
711629002053,El Dorado 15y Sauternes Cask 750ml,Customer Square 3,Oak Hill,ACTIVE,Rum,1.0,,,
7116290002039,El Dorado 15y White Port Cask 750ml,Customer Square 3,Oak Hill,ACTIVE,Rum,1.0,,,
711629000554,El Dorado 21y 750ml,Customer Square 1,Airport,ACTIVE,Rum,2.0,,,
711629000554,El Dorado 21y 750ml,Customer Square 3,Oak Hill,ACTIVE,Rum,2.0,,,
711629001179,El Dorado 25y 750ml,Customer Square 2,Pleasant Valley,ACTIVE,Rum,1.0,,,
711629002183,El Dorado Cask Strength Enmore 750ml,Customer Square 3,Oak Hill,ACTIVE,Rum,1.0,,,
711629002190,El Dorado Cask Strength Port Mourant 750ml,Customer Square 3,Oak Hill,ACTIVE,Rum,1.0,,,
711629001629,El Dorado Diamond 151 1L,Customer Square 3,Oak Hill,ACTIVE,Rum,2.0,,,
711629001629,El Dorado Diamond 151 1L,Customer Square 2,Pleasant Valley,ACTIVE,Rum,3.0,,,
205920592059,El Guapo Barrel Aged Vanilla 2oz,Customer Square 3,Oak Hill,ACTIVE,Bitters,3.0,,,
850012903031,El Guapo Ginger Syrup 8.5oz,Customer Square 1,Airport,ACTIVE,Mixer,10.0,,,
850012903031,El Guapo Ginger Syrup 8.5oz,Customer Square 3,Oak Hill,ACTIVE,Mixer,4.0,,,
850012903093,El Guapo Lime Cordial 8.5oz,Customer Square 1,Airport,ACTIVE,Mixer,6.0,,,
850012903093,El Guapo Lime Cordial 8.5oz,Customer Square 3,Oak Hill,ACTIVE,Mixer,6.0,,,
850012903130,El Guapo Orgeat Syrup 8.5oz,Customer Square 2,Pleasant Valley,ACTIVE,Mixer,6.0,,,
850012903017,El Guapo Rose Cordial 16.5oz,Customer Square 1,Airport,ACTIVE,Mixer,2.0,,,
091037733016,El Guapo Tex Mex Bitters 100ml,Customer Square 3,Oak Hill,ACTIVE,Bitters,3.0,,,
850012903062,El Guapo Tonic Syrup 8.5oz,Customer Square 1,Airport,ACTIVE,Mixer,6.0,,,
850012903062,El Guapo Tonic Syrup 8.5oz,Customer Square 3,Oak Hill,ACTIVE,Mixer,6.0,,,
850012903062,El Guapo Tonic Syrup 8.5oz,Customer Square 2,Pleasant Valley,ACTIVE,Mixer,6.0,,,
610877406128,El Guapo Watermelon Cordial 16.5oz,Customer Square 2,Pleasant Valley,ACTIVE,Mixer,1.0,,,
744607068208,El Jimador Blanco 750ml,Customer Square 3,Oak Hill,ACTIVE,Tequila,12.0,,,
860004996361,El Jolgorio Ancestral Coyote 2020 750ml,Customer Square 1,Airport,ACTIVE,Mezcal,1.0,,,
860004996361,El Jolgorio Ancestral Coyote 2020 750ml,Customer Square 2,Pleasant Valley,ACTIVE,Mezcal,1.0,,,
860007330933,El Jolgorio Arroqueno 2020 750ml,Customer Square 1,Airport,ACTIVE,Mezcal,2.0,,,
860007330933,El Jolgorio Arroqueno 2020 750ml,Customer Square 3,Oak Hill,ACTIVE,Mezcal,2.0,,,
860007330933,El Jolgorio Arroqueno 2020 750ml,Customer Square 2,Pleasant Valley,ACTIVE,Mezcal,2.0,,,
080925100092,El Jolgorio Arroqueno 750ml,Customer Square 2,Pleasant Valley,ACTIVE,Mezcal,3.0,,,
080925100061,El Jolgorio Cuixe 750ml,Customer Square 3,Oak Hill,ACTIVE,Mezcal,1.0,,,
080925100047,El Jolgorio Madrecuixe 750ml,Customer Square 3,Oak Hill,ACTIVE,Mezcal,1.0,,,
080925100023,El Jolgorio Mexicano 750ml,Customer Square 1,Airport,ACTIVE,Mezcal,1.0,,,
080925100085,El Jolgorio Pechuga 750ml,Customer Square 3,Oak Hill,ACTIVE,Mezcal,1.0,,,
860004996330,El Jolgorio Pechuga Navidena 750ml,Customer Square 3,Oak Hill,ACTIVE,Mezcal,1.0,,,
860004996323,El Jolgorio Sierrudo 2018 750ml,Customer Square 3,Oak Hill,ACTIVE,Mezcal,1.0,,,
860007330940,El Jolgorio Sierrudo 2020 750ml,Customer Square 1,Airport,ACTIVE,Mezcal,2.0,,,
860007330940,El Jolgorio Sierrudo 2020 750ml,Customer Square 3,Oak Hill,ACTIVE,Mezcal,2.0,,,
860007330940,El Jolgorio Sierrudo 2020 750ml,Customer Square 2,Pleasant Valley,ACTIVE,Mezcal,2.0,,,
080925100214,El Jolgorio Tobaziche 750ml,Customer Square 2,Pleasant Valley,ACTIVE,Mezcal,3.0,,,
860004996309,El Jolgorio Todos Santos Arroqueno 750ml,Customer Square 2,Pleasant Valley,ACTIVE,Mezcal,2.0,,,
860004996316,El Jolgorio Todos Santos Tobasiche 750ml,Customer Square 2,Pleasant Valley,ACTIVE,Mezcal,1.0,,,
860001229349,El Sativo Anejo 750ml,Customer Square 2,Pleasant Valley,ACTIVE,Tequila,1.0,,,
860001229301,El Sativo Blanco 750ml,Customer Square 2,Pleasant Valley,ACTIVE,Tequila,1.0,,,
860001229332,El Sativo Reposado 750ml,Customer Square 2,Pleasant Valley,ACTIVE,Tequila,1.0,,,
7501398100325,El Tequileno Platino 750ml,Customer Square 2,Pleasant Valley,ACTIVE,Tequila,6.0,,,
7501398100332,El Tequileno Reposado 750ml,Customer Square 3,Oak Hill,ACTIVE,Tequila,5.0,,,
681573840752,Elemental Spirits Bitters Variety Pack,Customer Square 3,Oak Hill,ACTIVE,Bitters,2.0,,,
5591102,Elijah Craig Barrel 5591102 750ml,Customer Square 2,Pleasant Valley,ACTIVE,Whiskey Bourbon/American,1.0,,,
5746680,Elijah Craig Barrel AS 5746680 750ml,Customer Square 2,Pleasant Valley,ACTIVE,Whiskey Bourbon/American,3.0,,,
5751358,Elijah Craig Barrel NC 5751358 750ml,Customer Square 3,Oak Hill,ACTIVE,Whiskey Bourbon/American,1.0,,,
5751358,Elijah Craig Barrel NC 5751358 750ml,Customer Square 2,Pleasant Valley,ACTIVE,Whiskey Bourbon/American,10.0,,,
934824567896,Elisa Guerin Chirobles 750ml,Customer Square 2,Pleasant Valley,ACTIVE,Red Old World,12.0,,,
00724049468873,Elisa Guerin Moulin a Vent 750ml,Customer Square 1,Airport,ACTIVE,Red Gamay,12.0,,,
8018571000017,Elisir Novasalus 750ml,Customer Square 2,Pleasant Valley,ACTIVE,Amaro,2.0,,,
080244007737,Elmer T Lee 750ml,Customer Square 2,Pleasant Valley,ACTIVE,Whiskey Bourbon/American,1.0,,,
098709086425,Emilio Hidalgo PX Sherry 500ml,Customer Square 2,Pleasant Valley,ACTIVE,Fortified,2.0,,,
628451773238,Empress 1908 Gin 1L,Customer Square 1,Airport,ACTIVE,Gin,4.0,,,
709081489697,Enoz La Monade Fiano 750ml,Customer Square 3,Oak Hill,ACTIVE,Orange Wine,4.0,,,
706189916612,Entre Maguey Tobala 700ml,Customer Square 3,Oak Hill,ACTIVE,Mezcal,6.0,,,
860003693599,Equal Parts Loggerbier 6pk Cans,Customer Square 2,Pleasant Valley,ACTIVE,Craft Beer,4.0,,,
7500462612719,Espina Negra Tobala 750ml,Customer Square 3,Oak Hill,ACTIVE,Mezcal,4.0,,,
721059707510,Espolon Reposado 750ml,Customer Square 3,Oak Hill,ACTIVE,Tequila,12.0,,,
858666003121,Esporao Alandra Red BIB 3L,Customer Square 3,Oak Hill,ACTIVE,Red Old World,3.0,,,
858666003138,Esporao Alandra White BIB 3L,Customer Square 3,Oak Hill,ACTIVE,White,5.0,,,
858666003138,Esporao Alandra White BIB 3L,Customer Square 2,Pleasant Valley,ACTIVE,White,4.0,,,
5601989950086,Esporao Monte Velho Rose 750ml,Customer Square 3,Oak Hill,ACTIVE,Rose,12.0,,,
096749021529,Evan Williams Green 200ml,Customer Square 1,Airport,ACTIVE,Whiskey Bourbon/American,2.0,,,
096749021529,Evan Williams Green 200ml,Customer Square 2,Pleasant Valley,ACTIVE,Whiskey Bourbon/American,3.0,,,
96749021628,Evan Williams Green 375ml,Customer Square 1,Airport,ACTIVE,Whiskey Bourbon/American,1.0,,,
96749021321,Evan Williams Green 750ml,Customer Square 1,Airport,ACTIVE,Whiskey Bourbon/American,1.0,,,
096749750016,Evan Williams Single Barrel 750ml,Customer Square 2,Pleasant Valley,ACTIVE,Whiskey Bourbon/American,1.0,,,
088004021955,Evangelines Praline Liqueur 750ml,Customer Square 3,Oak Hill,ACTIVE,Liqueur,3.0,,,
088352139098,Ezra Brooks 99 Proof 175L,Customer Square 2,Pleasant Valley,ACTIVE,Whiskey Bourbon/American,6.0,,,
088352135427,Ezra Brooks 99 Proof 750ml,Customer Square 2,Pleasant Valley,ACTIVE,Whiskey Bourbon/American,6.0,,,
5060895570144,Fable Ghost Benrinnes 750ml,Customer Square 2,Pleasant Valley,ACTIVE,Whiskey Scotch,6.0,,,
080480004026,Facundo Rum Eximo 750ml,Customer Square 2,Pleasant Valley,ACTIVE,Rum,4.0,,,
850018968317,Fair State Big Doinks 6pk Cans,Customer Square 2,Pleasant Valley,ACTIVE,Craft Beer,4.0,,,
850018968263,Fair State New Territories NEIPA 4pk,Customer Square 2,Pleasant Valley,ACTIVE,Craft Beer,6.0,,,
039383008785,Faretti Biscotti Chocolate 750ml,Customer Square 2,Pleasant Valley,ACTIVE,Liqueur,2.0,,,
029882109939,Fat E Spicy Mater Mix 1L,Customer Square 1,Airport,ACTIVE,Mixer,2.0,,,
791863140506,Fee Brothers Aromatic Bitters 5oz,Customer Square 1,Airport,ACTIVE,Bitters,6.0,,,
791863140681,Fee Brothers Celery Bitters 5oz,Customer Square 3,Oak Hill,ACTIVE,Bitters,2.0,,,
791863140698,Fee Brothers Cranberry Bitters 5oz,Customer Square 3,Oak Hill,ACTIVE,Bitters,2.0,,,
791863140612,Fee Brothers Gin Barrel Orange Bitters 5oz,Customer Square 3,Oak Hill,ACTIVE,Bitters,4.0,,,
791863144504,Fee Brothers Hibiscus Water 5oz,Customer Square 1,Airport,ACTIVE,Bitters,3.0,,,
791863144511,Fee Brothers Jasmine Water 5oz,Customer Square 2,Pleasant Valley,ACTIVE,Bitters,3.0,,,
791863140544,Fee Brothers Lemon Bitters 5oz,Customer Square 3,Oak Hill,ACTIVE,Bitters,2.0,,,
791863140759,Fee Brothers Lime Bitters 5oz,Customer Square 1,Airport,ACTIVE,Bitters,6.0,,,
791863140759,Fee Brothers Lime Bitters 5oz,Customer Square 3,Oak Hill,ACTIVE,Bitters,2.0,,,
791863140759,Fee Brothers Lime Bitters 5oz,Customer Square 2,Pleasant Valley,ACTIVE,Bitters,5.0,,,
791863140537,Fee Brothers Mint Bitters 5oz,Customer Square 3,Oak Hill,ACTIVE,Bitters,2.0,,,
791863144412,Fee Brothers Rose Water 5oz,Customer Square 3,Oak Hill,ACTIVE,Bitters,3.0,,,
898195001427,Fever Tree Ginger Beer 500ml,Customer Square 2,Pleasant Valley,ACTIVE,Non Alcoholic Beverage,2.0,,,
810046140000,FEW Bourbon Whiskey 750ml,Customer Square 3,Oak Hill,ACTIVE,Whiskey Bourbon/American,6.0,,,
738435750732,FEW Breakfast Gin 750ml,Customer Square 3,Oak Hill,ACTIVE,Gin,6.0,,,
000309515038,Fidencio Mezcal 750ml,Customer Square 3,Oak Hill,ACTIVE,Mezcal,2.0,,,
742832072991,Fidencio Mezcal Ensamble 750ml,Customer Square 2,Pleasant Valley,ACTIVE,Mezcal,2.0,,,
309515045,Fidencio Mezcal Pechuga 750ml,Customer Square 2,Pleasant Valley,ACTIVE,Mezcal,1.0,,,
516876092457,Fidencio Mezcal Tepextate 750ml,Customer Square 2,Pleasant Valley,ACTIVE,Mezcal,2.0,,,
713382533867,Field Recordings Franc 750ml,Customer Square 2,Pleasant Valley,ACTIVE,Red New World,12.0,,,
667368295310,Figenza Mediterranean Fig Vodka 750ml,Customer Square 2,Pleasant Valley,ACTIVE,Vodka,3.0,,,
662263006603,Fiorente Elderflower Liqueur 750ml,Customer Square 3,Oak Hill,ACTIVE,Liqueur,2.0,,,
662263006603,Fiorente Elderflower Liqueur 750ml,Customer Square 2,Pleasant Valley,ACTIVE,Liqueur,2.0,,,
026964500233,Flor De Cana Anejo 18y 750ml,Customer Square 2,Pleasant Valley,ACTIVE,Rum,2.0,,,
026964854527,Flor De Cana Anejo 25y 750ml,Customer Square 3,Oak Hill,ACTIVE,Rum,1.0,,,
026964854527,Flor De Cana Anejo 25y 750ml,Customer Square 2,Pleasant Valley,ACTIVE,Rum,2.0,,,
026964690262,Flor De Cana Anejo 4y 1.75L,Customer Square 1,Airport,ACTIVE,Rum,6.0,,,
026964194425,Flor De Cana White 4y 1.75L,Customer Square 1,Airport,ACTIVE,Rum,6.0,,,
816136020313,Flor Del Desierto Sierra 750ml,Customer Square 3,Oak Hill,ACTIVE,Sotol,4.0,,,
899332000204,Folk Machine Pinot Noir 750ml,Customer Square 2,Pleasant Valley,ACTIVE,Red New World,6.0,,,
081128005221,Fords Sloe Gin 700ml,Customer Square 3,Oak Hill,ACTIVE,Gin,6.0,,,
9349749000003,Four Pillars Rare Dry Gin 750ml,Customer Square 2,Pleasant Valley,ACTIVE,Gin,2.0,,,
084848244345,Four Queens 101 750ml,Customer Square 1,Airport,ACTIVE,Whiskey Bourbon/American,3.0,,,
084848244345,Four Queens 101 750ml,Customer Square 3,Oak Hill,ACTIVE,Whiskey Bourbon/American,11.0,,,
724803018504,Foursquare Crisma 750ml,Customer Square 3,Oak Hill,ACTIVE,Rum,2.0,,,
721059987509,Frangelico 750ml,Customer Square 3,Oak Hill,ACTIVE,Liqueur,12.0,,,
854439008249,Frankly Apple Vodka 50ml,Customer Square 3,Oak Hill,ACTIVE,Vodka,1.0,,,
854439008089,Frankly Grapefruit Vodka 50ml,Customer Square 3,Oak Hill,ACTIVE,Vodka,1.0,,,
854439008027,Frankly Organic Vodka 750ml,Customer Square 3,Oak Hill,ACTIVE,Vodka,6.0,,,
854439008324,Frankly Pomegranate Vodka 50ml,Customer Square 3,Oak Hill,ACTIVE,Vodka,2.0,,,
854439008225,Frankly Strawberry Vodka 175L,Customer Square 3,Oak Hill,ACTIVE,Vodka,6.0,,,
854439008164,Frankly Strawberry Vodka 50ml,Customer Square 1,Airport,ACTIVE,Vodka,17.0,,,
854439008164,Frankly Strawberry Vodka 50ml,Customer Square 3,Oak Hill,ACTIVE,Vodka,1.0,,,
3275850865759,Frapin 1270 Cognac 750ml,Customer Square 2,Pleasant Valley,ACTIVE,Cognac,1.0,,,
3305480441754,Frapin Fontpinot XO Cognac 750ml,Customer Square 3,Oak Hill,ACTIVE,Cognac,1.0,,,
3305480441754,Frapin Fontpinot XO Cognac 750ml,Customer Square 2,Pleasant Valley,ACTIVE,Cognac,1.0,,,
3275850855705,Frapin VSOP Cognac 700ml,Customer Square 1,Airport,ACTIVE,Cognac,1.0,,,
7779989684,Fred Jerbis Bitter 750ml,Customer Square 1,Airport,ACTIVE,Amaro,2.0,,,
855675001704,Fruit Lab Ginger 750ml,Customer Square 1,Airport,ACTIVE,Liqueur,3.0,,,
855675001704,Fruit Lab Ginger 750ml,Customer Square 3,Oak Hill,ACTIVE,Liqueur,2.0,,,
617737740859,Fruitful Mixology Dragonfruit 1L,Customer Square 2,Pleasant Valley,ACTIVE,Liqueur,6.0,,,
617737740781,Fruitful Mixology Mango 1L,Customer Square 2,Pleasant Valley,ACTIVE,Liqueur,6.0,,,
617737740842,Fruitful Mixology Mission Fig 1L,Customer Square 2,Pleasant Valley,ACTIVE,Liqueur,6.0,,,
617737740767,Fruitful Mixology Pink Guava 1L,Customer Square 2,Pleasant Valley,ACTIVE,Liqueur,6.0,,,
617737740934,Fruitful Mixology Strawberry 1L,Customer Square 2,Pleasant Valley,ACTIVE,Liqueur,6.0,,,
741638952049,Fuenteseca Anejo 15y 750ml,Customer Square 3,Oak Hill,ACTIVE,Tequila,1.0,,,
741638952124,Fuenteseca Anejo 2003 18y 750ml,Customer Square 2,Pleasant Valley,ACTIVE,Tequila,1.0,,,
741638000047,Fuenteseca Anejo 2005 11y 750ml,Customer Square 2,Pleasant Valley,ACTIVE,Tequila,1.0,,,
741638952117,Fuenteseca Anejo 2006 15y 750ml,Customer Square 2,Pleasant Valley,ACTIVE,Tequila,2.0,,,
741638000009,Fuenteseca Blanco 750ml,Customer Square 1,Airport,ACTIVE,Tequila,2.0,,,
741638000009,Fuenteseca Blanco 750ml,Customer Square 3,Oak Hill,ACTIVE,Tequila,1.0,,,
741638000009,Fuenteseca Blanco 750ml,Customer Square 2,Pleasant Valley,ACTIVE,Tequila,2.0,,,
1234500000303,"Full Spectrum Ice Cubes 2"" 80 Ct Box",Customer Square 1,Airport,ACTIVE,Ice,7.0,,,
1234500000303,"Full Spectrum Ice Cubes 2"" 80 Ct Box",Customer Square 2,Pleasant Valley,ACTIVE,Ice,1.0,,,
8021078001531,Fuso Col Di Luna 750ml ,Customer Square 2,Pleasant Valley,ACTIVE,White,12.0,,,
080915112111,Galliano 375ml,Customer Square 1,Airport,ACTIVE,Liqueur,9.0,,,
080915112128,Galliano 750ml,Customer Square 3,Oak Hill,ACTIVE,Liqueur,3.0,,,
080915119653,Galliano L'Aperitivo 375ml,Customer Square 1,Airport,ACTIVE,Amaro,1.0,,,
080915119653,Galliano L'Aperitivo 375ml,Customer Square 3,Oak Hill,ACTIVE,Amaro,1.0,,,
080915119653,Galliano L'Aperitivo 375ml,Customer Square 2,Pleasant Valley,ACTIVE,Amaro,12.0,,,
99999999999,Galvanized Aluminum Juicer,Customer Square 1,Airport,ACTIVE,Bar Tools,1.0,,,
858311003025,Gamle Ode Aquavit Holiday 750ml,Customer Square 3,Oak Hill,ACTIVE,Aquavit,2.0,,,
857853002220,Gancia Americano 750ml,Customer Square 2,Pleasant Valley,ACTIVE,Fortified,1.0,,,
818534028588,Garden Path Wet Hopped Ship 4pk Cans,Customer Square 2,Pleasant Valley,ACTIVE,Craft Beer,6.0,,,
876718033599,Garnish Knife,Customer Square 3,Oak Hill,ACTIVE,Bar Tools,2.0,,,
876718033599,Garnish Knife,Customer Square 2,Pleasant Valley,ACTIVE,Bar Tools,1.0,,,
851756002219,Garrison Brothers 375ml,Customer Square 3,Oak Hill,ACTIVE,Whiskey Bourbon/American,3.0,,,
814829131025,Genkai Iki Barley Shochu 750ml,Customer Square 2,Pleasant Valley,ACTIVE,Shochu,7.0,,,
082000800460,George Dickel Bottled in Bond 13yr 2008 750ml,Customer Square 2,Pleasant Valley,ACTIVE,Whiskey Bourbon/American,12.0,,,
854054008075,George Remus Bourbon 750ml,Customer Square 3,Oak Hill,ACTIVE,Whiskey Bourbon/American,5.0,,,
854054008020,George Remus Repeal Reserve 750ml,Customer Square 1,Airport,ACTIVE,Whiskey Bourbon/American,6.0,,,
085000027950,Germain Robin Alambic Brandy XO 750ml,Customer Square 3,Oak Hill,ACTIVE,Brandy,1.0,,,
852322824082,Giffard Caribbean Pineapple 750ml,Customer Square 3,Oak Hill,ACTIVE,Liqueur,3.0,,,
852322824051,Giffard Elderflower 750ml,Customer Square 3,Oak Hill,ACTIVE,Liqueur,5.0,,,
852322814045,Giffard Ginger of the Indies 750ml,Customer Square 2,Pleasant Valley,ACTIVE,Liqueur,6.0,,,
852322814106,Giffard Lichi-Li 750ml,Customer Square 3,Oak Hill,ACTIVE,Liqueur,2.0,,,
852322824112,Giffard Noix De Coco 1L,Customer Square 1,Airport,ACTIVE,Mixer,3.0,,,
852322824174,Giffard Piment D'Espelette 750ml,Customer Square 1,Airport,ACTIVE,Liqueur,6.0,,,
852322824174,Giffard Piment D'Espelette 750ml,Customer Square 3,Oak Hill,ACTIVE,Liqueur,2.0,,,
080686122210,Gilbeys Gin Round 1L,Customer Square 2,Pleasant Valley,ACTIVE,Gin,2.0,,,
736385014171,Gils Chardonnay Pimento Olives,Customer Square 1,Airport,ACTIVE,Garnish,1.0,,,
736385014171,Gils Chardonnay Pimento Olives,Customer Square 2,Pleasant Valley,ACTIVE,Garnish,1.0,,,
736385010531,Gils Vermouth Bleu Cheese Olives,Customer Square 2,Pleasant Valley,ACTIVE,Garnish,1.0,,,
855153005026,Gin Mare 750ml,Customer Square 3,Oak Hill,ACTIVE,Gin,1.0,,,
0084279003634,Glen Moray 21yr Portwood 750ml,Customer Square 3,Oak Hill,ACTIVE,Whiskey Scotch,1.0,,,
0084279003634,Glen Moray 21yr Portwood 750ml,Customer Square 2,Pleasant Valley,ACTIVE,Whiskey Scotch,1.0,,,
677667889,Glencairn Decanter,Customer Square 2,Pleasant Valley,ACTIVE,Glassware,2.0,,,
5391537391095,Glendalough 7y Mizunara 750ml,Customer Square 2,Pleasant Valley,ACTIVE,Whiskey Irish,2.0,,,
5391537390005,Glendalough Double Barrel Irish Whisky 750ml,Customer Square 3,Oak Hill,ACTIVE,Whiskey Irish,2.0,,,
5391537390005,Glendalough Double Barrel Irish Whisky 750ml,Customer Square 2,Pleasant Valley,ACTIVE,Whiskey Irish,6.0,,,
5060716141911,Glendronach 25y Port Pipe Cask 750ml,Customer Square 2,Pleasant Valley,ACTIVE,Whiskey Scotch,1.0,,,
5060716141935,Glendronach 27y Oloroso Cask 750ml,Customer Square 2,Pleasant Valley,ACTIVE,Whiskey Scotch,1.0,,,
