Product,Total,Mean,Std,Min,Max,50,75,85,Action,ProductSKU,Customer,MinimumBeforeReorder,ReorderQuantity,Unit,RoundedMean,DiffMean,Diff75,Diff85,MeanSavings,75Savings,85Savings
Dripping Springs Vodka 1L,154.0,2.9615384615384617,2.2698825661045388,0.0,8.0,3.0,5.0,5.350000000000001,Create/Update,850010806198,Customer Square 2,6,12,25.99,3.0,3.0,1.0,1.0,77.97,25.99,25.99
Dripping Springs Vodka 375ml,11.0,0.21153846153846154,0.45304688420729794,0.0,2.0,0.0,0.0,1.0,Create/Update,850010806181,Customer Square 2,2,12,9.99,0.0,2.0,2.0,1.0,19.98,19.98,9.99
Dripping Springs Vodka 50ml,35.0,0.6730769230769231,1.5655074606872548,0.0,8.0,0.0,0.0,2.0,Create/Update,094922450876,Customer Square 2,6,72,1.99,1.0,5.0,6.0,4.0,9.95,11.94,7.96
Dripping Springs Vodka 750ml,119.0,2.2884615384615383,1.954644748969632,0.0,9.0,2.0,3.25,4.0,Create/Update,094922545763,Customer Square 2,6,12,20.99,2.0,4.0,3.0,2.0,83.96,62.97,41.98
Drumshanbo Gunpowder Irish Gin 750ml,36.0,0.6923076923076923,1.2331707339908768,0.0,6.0,0.0,1.0,1.3500000000000014,Create/Update,086785012346,Customer Square 2,6,6,39.99,1.0,5.0,5.0,5.0,199.95000000000002,199.95000000000002,199.95000000000002
Drumshanbo Irish Gin 375ml,8.0,0.15384615384615385,0.3608012122941101,0.0,1.0,0.0,0.0,0.3500000000000014,Create/Update,086785024684,Customer Square 2,4,12,22.99,0.0,4.0,4.0,4.0,91.96,91.96,91.96
Drumshanbo Irish Gin 50ml,25.0,0.4807692307692308,0.8877452990449071,0.0,4.0,0.0,1.0,1.0,Create/Update,8500003890520,Customer Square 2,10,96,2.99,0.0,10.0,9.0,9.0,29.900000000000002,26.910000000000004,26.910000000000004
Du Peyrat Organic Cognac 750ml,10.0,0.19230769230769232,0.394113490998446,0.0,1.0,0.0,0.0,1.0,Create/Update,854569002056,Customer Square 2,6,6,34.99,0.0,6.0,6.0,5.0,209.94,209.94,174.95000000000002
Dubonnet Rouge 750ml,14.0,0.2692307692307692,0.48498154665071125,0.0,2.0,0.0,0.25,1.0,Create/Update,096749401307,Customer Square 2,5,12,15.99,0.0,5.0,5.0,4.0,79.95,79.95,63.96
Dulce Vida Blanco 750ml,19.0,0.36538461538461536,0.7078908584348446,0.0,3.0,0.0,0.25,1.0,Create/Update,898432002002,Customer Square 2,1,6,29.99,0.0,1.0,1.0,0.0,29.99,29.99,0.0
Dulce Vida Reposado 750ml,7.0,0.1346153846153846,0.3936440286626677,0.0,2.0,0.0,0.0,0.0,Create/Update,898432002453,Customer Square 2,1,6,33.99,0.0,1.0,1.0,1.0,33.99,33.99,33.99
Duquesne Rhum Agricole Blanc 1L,1.0,0.019230769230769232,0.13733516208736252,0.0,1.0,0.0,0.0,0.0,Create/Update,3267130034375,Customer Square 2,1,2,29.99,0.0,1.0,1.0,1.0,29.99,29.99,29.99
Duquesne Rhum Agricole Dark 1L,2.0,0.038461538461538464,0.27467032417472503,0.0,2.0,0.0,0.0,0.0,Create/Update,3267130034405,Customer Square 2,1,2,33.99,0.0,1.0,1.0,1.0,33.99,33.99,33.99
Dusse VSOP 375ml,13.0,0.25,0.5503495392790071,0.0,2.0,0.0,0.0,1.0,Create/Update,080480002930,Customer Square 2,3,12,27.99,0.0,3.0,3.0,2.0,83.97,83.97,55.98
Dusse VSOP 750ml,17.0,0.3269230769230769,0.6714265480806182,0.0,4.0,0.0,1.0,1.0,Create/Update,080480002923,Customer Square 2,3,6,54.99,0.0,3.0,2.0,2.0,164.97,109.98,109.98
E & J VS Brandy 1.75L,32.0,0.6153846153846154,0.8355984993230932,0.0,3.0,0.0,1.0,1.0,Create/Update,085000004159,Customer Square 2,4,6,23.99,1.0,3.0,3.0,3.0,71.97,71.97,71.97
E & J VS Brandy 200ml,111.0,2.1346153846153846,2.572254669125945,0.0,17.0,2.0,2.25,3.700000000000003,Create/Update,085000004210,Customer Square 2,12,24,3.99,2.0,10.0,10.0,8.0,39.900000000000006,39.900000000000006,31.92
E & J VS Brandy 375ml,135.0,2.5961538461538463,2.4515271173496305,0.0,9.0,2.0,4.0,5.0,Create/Update,085000004265,Customer Square 2,12,24,6.59,3.0,9.0,8.0,7.0,59.31,52.72,46.129999999999995
E & J VS Brandy 50ml,53.0,1.0192307692307692,1.4869998786325618,0.0,6.0,0.0,2.0,3.0,Create/Update,08534004,Customer Square 2,60,120,0.9900000000000001,1.0,59.0,58.0,57.0,58.410000000000004,57.42000000000001,56.43000000000001
E & J VS Brandy 750ml,118.0,2.269230769230769,2.0765669210297064,0.0,8.0,2.0,4.0,4.350000000000001,Create/Update,085000004135,Customer Square 2,4,12,12.99,2.0,2.0,0.0,-0.0,25.98,0.0,-0.0
E & J VSOP Brandy 200ml,137.0,2.6346153846153846,2.60198774722065,0.0,10.0,2.0,4.0,5.350000000000001,Create/Update,085000003794,Customer Square 2,10,24,3.99,3.0,7.0,6.0,5.0,27.93,23.94,19.950000000000003
E & J VSOP Brandy 375ml,192.0,3.6923076923076925,3.2197614671471304,0.0,12.0,3.0,6.25,7.350000000000001,Create/Update,085000003831,Customer Square 2,10,24,6.989999999999999,4.0,6.0,4.0,3.0,41.94,27.959999999999997,20.97
EH Taylor Small Batch Bourbon 750ml,5.0,0.09615384615384616,0.4047608688432535,0.0,2.0,0.0,0.0,0.0,Create/Update,088004005498,Customer Square 2,4,6,44.99,0.0,4.0,4.0,4.0,179.96,179.96,179.96
Eagle Rare 10y 750ml,2.0,0.038461538461538464,0.19230769230769226,0.0,1.0,0.0,0.0,0.0,Create/Update,088004021344,Customer Square 2,24,24,39.99,0.0,24.0,24.0,24.0,959.76,959.76,959.76
Early Times Bonded 1L,16.0,0.3076923076923077,0.7975554366664505,0.0,3.0,0.0,0.0,0.3500000000000014,Create/Update,088004047955,Customer Square 2,2,12,25.99,0.0,2.0,2.0,2.0,51.98,51.98,51.98
Eastcider Brut 100 Cal. 6 Pack Cans,46.0,0.8846153846153846,1.4365268766910073,0.0,5.0,0.0,1.25,2.3500000000000014,Create/Update,858604005637,Customer Square 2,3,4,10.99,1.0,2.0,2.0,1.0,21.98,21.98,10.99
Eastcider Seltzer Blk Cherry 6pk cans,1.0,0.019230769230769232,0.13733516208736252,0.0,1.0,0.0,0.0,0.0,Create/Update,858604005644,Customer Square 2,3,4,10.99,0.0,3.0,3.0,3.0,32.97,32.97,32.97
Eastciders Blackberry Cans 6 Pack,31.0,0.5961538461538461,0.8606709231000093,0.0,4.0,0.0,1.0,1.0,Create/Update,858604005798,Customer Square 2,4,4,10.99,1.0,3.0,3.0,3.0,32.97,32.97,32.97
Eastciders Blood Orange Cans 6 Pack,48.0,0.9230769230769231,0.9970370305242863,0.0,4.0,1.0,1.25,2.0,Create/Update,858604005354,Customer Square 2,3,4,10.99,1.0,2.0,2.0,1.0,21.98,21.98,10.99
Eastciders Honey Cans 6 Pack,25.0,0.4807692307692308,0.635197867881298,0.0,2.0,0.0,1.0,1.0,Create/Update,858604005088,Customer Square 2,2,4,10.99,0.0,2.0,1.0,1.0,21.98,10.99,10.99
Eastciders Original 19.2oz,37.0,0.7115384615384616,1.1152188205690752,0.0,4.0,0.0,1.0,2.0,Create/Update,858604005316,Customer Square 2,4,12,2.99,1.0,3.0,3.0,2.0,8.97,8.97,5.98
Eastciders Original Cans 6 Pack,63.0,1.2115384615384615,1.3204972615463766,0.0,6.0,1.0,2.0,3.0,Create/Update,858604005064,Customer Square 2,4,4,10.99,1.0,3.0,2.0,1.0,32.97,21.98,10.99
Eastciders Pineapple Cans 6 Pack,24.0,0.46153846153846156,0.719549497456527,0.0,3.0,0.0,1.0,1.0,Create/Update,858604005262,Customer Square 2,3,4,10.99,0.0,3.0,2.0,2.0,32.97,21.98,21.98
Eastciders Rose Cans 6 Pack,6.0,0.11538461538461539,0.37487670556957525,0.0,2.0,0.0,0.0,0.0,Create/Update,858604005569,Customer Square 2,2,4,10.99,0.0,2.0,2.0,2.0,21.98,21.98,21.98
Eastciders Seasonal Cans 6 Pack,22.0,0.4230769230769231,0.8400126795323668,0.0,4.0,0.0,1.0,1.0,Create/Update,858604005484,Customer Square 2,3,4,10.99,0.0,3.0,2.0,2.0,32.97,21.98,21.98
Eastciders Variety 12 Pack Cans,28.0,0.5384615384615384,0.6923076923076926,0.0,3.0,0.0,1.0,1.0,Create/Update,858604005347,Customer Square 2,2,4,19.99,1.0,1.0,1.0,1.0,19.99,19.99,19.99
Echeverria Propuesta Cab Sauv 750ml,18.0,0.34615384615384615,0.6760921473556526,0.0,3.0,0.0,0.25,1.0,Create/Update,783757900280,Customer Square 2,2,12,13.99,0.0,2.0,2.0,1.0,27.98,27.98,13.99
Effen Cucumber 1L,3.0,0.057692307692307696,0.23316068563427197,0.0,1.0,0.0,0.0,0.0,Create/Update,080686938606,Customer Square 2,25,6,29.99,0.0,25.0,25.0,25.0,749.75,749.75,749.75
Effen Cucumber 750ml,1.0,0.019230769230769232,0.13733516208736252,0.0,1.0,0.0,0.0,0.0,Create/Update,080686938248,Customer Square 2,19,6,24.99,0.0,19.0,19.0,19.0,474.80999999999995,474.80999999999995,474.80999999999995
Eggenberg Grapefruit Radler 4pk Cans,12.0,0.23076923076923078,0.46473253744594517,0.0,2.0,0.0,0.0,1.0,Create/Update,608782502417,Customer Square 2,4,6,9.99,0.0,4.0,4.0,3.0,39.96,39.96,29.97
Eggenberg Radler 4pk Cans,2.0,0.038461538461538464,0.27467032417472503,0.0,2.0,0.0,0.0,0.0,Create/Update,608782502363,Customer Square 2,4,6,9.99,0.0,4.0,4.0,4.0,39.96,39.96,39.96
Eight And Sand 750ml,4.0,0.07692307692307693,0.26646935501059643,0.0,1.0,0.0,0.0,0.0,Create/Update,862018000287,Customer Square 2,2,6,34.99,0.0,2.0,2.0,2.0,69.98,69.98,69.98
El Buho Espadin 1L,2.0,0.038461538461538464,0.19230769230769232,0.0,1.0,0.0,0.0,0.0,Create/Update,852681918088,Customer Square 2,2,6,45.99,0.0,2.0,2.0,2.0,91.98,91.98,91.98
El Dorado 12y 750ml,22.0,0.4230769230769231,0.6308161333406433,0.0,2.0,0.0,1.0,1.0,Create/Update,711629000011,Customer Square 2,2,6,36.99,0.0,2.0,1.0,1.0,73.98,36.99,36.99
El Dorado 15y 750ml,6.0,0.11538461538461539,0.3194855331891566,0.0,1.0,0.0,0.0,0.0,Create/Update,711629000004,Customer Square 2,1,3,52.99,0.0,1.0,1.0,1.0,52.99,52.99,52.99
El Dorado 21y 750ml,3.0,0.057692307692307696,0.233160685634272,0.0,1.0,0.0,0.0,0.0,Create/Update,711629000554,Customer Square 2,1,2,109.99,0.0,1.0,1.0,1.0,109.99,109.99,109.99
El Dorado 5y 1L,8.0,0.15384615384615385,0.41065685584735784,0.0,2.0,0.0,0.0,0.0,Create/Update,711629001100,Customer Square 2,2,6,25.99,0.0,2.0,2.0,2.0,51.98,51.98,51.98
El Dorado 8y 750ml,4.0,0.07692307692307693,0.2664693550105965,0.0,1.0,0.0,0.0,0.0,Create/Update,711629001018,Customer Square 2,2,4,26.99,0.0,2.0,2.0,2.0,53.98,53.98,53.98
El Dorado Diamond 151 1L,2.0,0.038461538461538464,0.19230769230769237,0.0,1.0,0.0,0.0,0.0,Create/Update,711629001629,Customer Square 2,2,3,17.99,0.0,2.0,2.0,2.0,35.98,35.98,35.98
El Dorado Diamond White 750ml,3.0,0.057692307692307696,0.23316068563427197,0.0,1.0,0.0,0.0,0.0,Create/Update,711629001308,Customer Square 2,1,3,12.99,0.0,1.0,1.0,1.0,12.99,12.99,12.99
El Guapo Barrel Aged Vanilla 2oz,1.0,0.019230769230769232,0.1373351620873625,0.0,1.0,0.0,0.0,0.0,Create/Update,205920592059,Customer Square 2,2,6,19.99,0.0,2.0,2.0,2.0,39.98,39.98,39.98
El Guapo Cajun Grenadine Syrup 8.5oz,4.0,0.07692307692307693,0.33085866411702425,0.0,2.0,0.0,0.0,0.0,Create/Update,850012903468,Customer Square 2,2,4,,0.0,2.0,2.0,2.0,,,
El Guapo Chicory Pecan Bitters 100ml,10.0,0.19230769230769232,0.4402124285484459,0.0,2.0,0.0,0.0,1.0,Create/Update,850012903192,Customer Square 2,4,12,,0.0,4.0,4.0,3.0,,,
El Guapo Creole Orgeat 16.5oz,8.0,0.15384615384615385,0.41065685584735817,0.0,2.0,0.0,0.0,0.0,Create/Update,850012903161,Customer Square 2,2,6,,0.0,2.0,2.0,2.0,,,
El Guapo Cuban Bitters 100ml,2.0,0.038461538461538464,0.19230769230769226,0.0,1.0,0.0,0.0,0.0,Create/Update,850012903215,Customer Square 2,2,6,19.99,0.0,2.0,2.0,2.0,39.98,39.98,39.98
El Guapo Cucumber Lavender Bitters 100ml,7.0,0.1346153846153846,0.34131229517882394,0.0,1.0,0.0,0.0,0.0,Create/Update,850012903222,Customer Square 2,2,6,,0.0,2.0,2.0,2.0,,,
El Guapo Falernum Syrup 8.5oz,4.0,0.07692307692307693,0.33085866411702447,0.0,2.0,0.0,0.0,0.0,Create/Update,850012903499,Customer Square 2,2,4,12.99,0.0,2.0,2.0,2.0,25.98,25.98,25.98
El Guapo Fuego Bitters 100ml,4.0,0.07692307692307693,0.33085866411702414,0.0,2.0,0.0,0.0,0.0,Create/Update,850012903437,Customer Square 2,2,6,19.99,0.0,2.0,2.0,2.0,39.98,39.98,39.98
El Guapo Ginger 16.5oz,4.0,0.07692307692307693,0.2664693550105963,0.0,1.0,0.0,0.0,0.0,Create/Update,850012903048,Customer Square 2,2,6,,0.0,2.0,2.0,2.0,,,
El Guapo Lime Cordial 16.5oz,7.0,0.1346153846153846,0.3936440286626677,0.0,2.0,0.0,0.0,0.0,Create/Update,850012903109,Customer Square 2,2,6,,0.0,2.0,2.0,2.0,,,
El Guapo Love Potion Bitters 100ml,3.0,0.057692307692307696,0.23316068563427214,0.0,1.0,0.0,0.0,0.0,Create/Update,850012903253,Customer Square 2,2,6,,0.0,2.0,2.0,2.0,,,
El Guapo Mojito Syrup 8.5oz,3.0,0.057692307692307696,0.30467268303374745,0.0,2.0,0.0,0.0,0.0,Create/Update,850012903116,Customer Square 2,2,4,12.99,0.0,2.0,2.0,2.0,25.98,25.98,25.98
El Guapo Polynesian Kiss Bitters 100ml,6.0,0.11538461538461539,0.3748767055695755,0.0,2.0,0.0,0.0,0.0,Create/Update,850012903260,Customer Square 2,2,6,,0.0,2.0,2.0,2.0,,,
El Guapo Rose Cordial 16.5oz,3.0,0.057692307692307696,0.23316068563427192,0.0,1.0,0.0,0.0,0.0,Create/Update,850012903017,Customer Square 2,2,6,,0.0,2.0,2.0,2.0,,,
El Guapo Satsuma Syrup 8.5oz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Create/Update,850012903451,Customer Square 2,2,4,,0.0,2.0,2.0,2.0,,,
El Guapo Spiced Cocoa Bitters 100ml,3.0,0.057692307692307696,0.23316068563427192,0.0,1.0,0.0,0.0,0.0,Create/Update,850012903208,Customer Square 2,2,6,,0.0,2.0,2.0,2.0,,,
El Guapo Summer Berries Bitters 100ml,4.0,0.07692307692307693,0.33085866411702414,0.0,2.0,0.0,0.0,0.0,Create/Update,850012903444,Customer Square 2,2,6,19.99,0.0,2.0,2.0,2.0,39.98,39.98,39.98
El Guapo Watermelon Cordial 16.5oz,1.0,0.019230769230769232,0.13733516208736252,0.0,1.0,0.0,0.0,0.0,Create/Update,610877406128,Customer Square 2,4,12,18.99,0.0,4.0,4.0,4.0,75.96,75.96,75.96
El Jefe Tempranillo 1L,139.0,2.673076923076923,2.7012899614112698,0.0,12.0,2.0,3.0,4.0,Create/Update,8414318902093,Customer Square 2,5,24,13.99,3.0,2.0,2.0,1.0,27.98,27.98,13.99
El Jimador Anejo 750ml,5.0,0.09615384615384616,0.3540760122984998,0.0,2.0,0.0,0.0,0.0,Create/Update,744607063203,Customer Square 2,2,6,28.99,0.0,2.0,2.0,2.0,57.98,57.98,57.98
El Jimador Blanco 1L,154.0,2.9615384615384617,2.5940874967564995,0.0,13.0,2.5,5.0,5.0,Create/Update,744607068307,Customer Square 2,6,12,26.99,3.0,3.0,1.0,1.0,80.97,26.99,26.99
El Jimador Blanco 375ml,57.0,1.0961538461538463,1.1645338351694368,0.0,4.0,1.0,2.0,2.3500000000000014,Create/Update,744607068604,Customer Square 2,12,12,9.99,1.0,11.0,10.0,10.0,109.89,99.9,99.9
El Jimador Blanco 750ml,12.0,0.23076923076923078,1.6480219450483478,0.0,12.0,0.0,0.0,0.0,Create/Update,744607068208,Customer Square 2,2,6,20.99,0.0,2.0,2.0,2.0,41.98,41.98,41.98
El Jimador Reposado 1L,18.0,0.34615384615384615,0.5145803138561404,0.0,2.0,0.0,1.0,1.0,Create/Update,744607069304,Customer Square 2,8,12,26.99,0.0,8.0,7.0,7.0,215.92,188.92999999999998,188.92999999999998
El Jimador Reposado 375ml,36.0,0.6923076923076923,1.1691295502746666,0.0,6.0,0.0,1.0,1.0,Create/Update,744607069601,Customer Square 2,12,12,9.99,1.0,11.0,11.0,11.0,109.89,109.89,109.89
El Jolgorio Cuixe 750ml,4.0,0.07692307692307693,0.26646935501059643,0.0,1.0,0.0,0.0,0.0,Create/Update,080925100061,Customer Square 2,1,1,129.99,0.0,1.0,1.0,1.0,129.99,129.99,129.99
El Jolgorio Espadin 750ml,1.0,0.019230769230769232,0.13733516208736252,0.0,1.0,0.0,0.0,0.0,Create/Update,080925100016,Customer Square 2,1,1,98.99,0.0,1.0,1.0,1.0,98.99,98.99,98.99
El Jolgorio Madrecuixe 750ml,2.0,0.038461538461538464,0.19230769230769232,0.0,1.0,0.0,0.0,0.0,Create/Update,080925100047,Customer Square 2,1,1,129.99,0.0,1.0,1.0,1.0,129.99,129.99,129.99
El Jolgorio Mexicano 750ml,2.0,0.038461538461538464,0.19230769230769235,0.0,1.0,0.0,0.0,0.0,Create/Update,080925100023,Customer Square 2,1,1,129.99,0.0,1.0,1.0,1.0,129.99,129.99,129.99
El Jolgorio Pechuga 750ml,3.0,0.057692307692307696,0.2331606856342721,0.0,1.0,0.0,0.0,0.0,Create/Update,080925100085,Customer Square 2,1,1,165.99,0.0,1.0,1.0,1.0,165.99,165.99,165.99
El Jolgorio Tepeztate 750ml,4.0,0.07692307692307693,0.26646935501059643,0.0,1.0,0.0,0.0,0.0,Create/Update,080925100054,Customer Square 2,1,1,159.99,0.0,1.0,1.0,1.0,159.99,159.99,159.99
El Jolgorio Tobala 750ml,1.0,0.019230769230769232,0.13733516208736252,0.0,1.0,0.0,0.0,0.0,Create/Update,080925100030,Customer Square 2,1,1,139.99,0.0,1.0,1.0,1.0,139.99,139.99,139.99
El Silencio Espadin 50ml,47.0,0.9038461538461539,1.934103006013336,0.0,10.0,0.0,1.0,2.0,Create/Update,863415000047,Customer Square 2,10,120,3.99,1.0,9.0,9.0,8.0,35.910000000000004,35.910000000000004,31.92
El Silencio Espadin 750ml,44.0,0.8461538461538461,1.5978906213723836,0.0,9.0,0.0,1.0,2.0,Create/Update,863415000023,Customer Square 2,3,6,36.99,1.0,2.0,2.0,1.0,73.98,73.98,36.99
El Tesoro Anejo 750ml,16.0,0.3076923076923077,0.5014771080925114,0.0,2.0,0.0,1.0,1.0,Create/Update,080686761402,Customer Square 2,1,6,57.99,0.0,1.0,0.0,0.0,57.99,0.0,0.0
El Tesoro Blanco 375ml,17.0,0.3269230769230769,0.5449472044347984,0.0,2.0,0.0,1.0,1.0,Create/Update,080686760054,Customer Square 2,1,12,25.99,0.0,1.0,0.0,0.0,25.99,0.0,0.0
El Tesoro Blanco 750ml,17.0,0.3269230769230769,0.5791623210144461,0.0,2.0,0.0,1.0,1.0,Create/Update,080686760405,Customer Square 2,1,6,48.99,0.0,1.0,0.0,0.0,48.99,0.0,0.0
El Tesoro Extra Anejo 750ml,4.0,0.07692307692307693,0.26646935501059654,0.0,1.0,0.0,0.0,0.0,Create/Update,080686761044,Customer Square 2,1,6,105.99,0.0,1.0,1.0,1.0,105.99,105.99,105.99
El Tesoro Reposado 750ml,22.0,0.4230769230769231,0.7682686290553147,0.0,4.0,0.0,1.0,1.0,Create/Update,080686762409,Customer Square 2,18,6,53.99,0.0,18.0,17.0,17.0,971.82,917.83,917.83
Elemental Spirits Bitters Variety Pack,5.0,0.09615384615384616,0.29480210993761324,0.0,1.0,0.0,0.0,0.0,Create/Update,681573840752,Customer Square 2,1,4,24.99,0.0,1.0,1.0,1.0,24.99,24.99,24.99
Elena Gin 750ml,4.0,0.07692307692307693,0.26646935501059626,0.0,1.0,0.0,0.0,0.0,Create/Update,748789500181,Customer Square 2,2,6,31.99,0.0,2.0,2.0,2.0,63.98,63.98,63.98
Elijah Craig 375ml,35.0,0.6730769230769231,0.9348211232874329,0.0,4.0,0.0,1.0,1.0,Create/Update,096749001873,Customer Square 2,3,12,19.99,1.0,2.0,2.0,2.0,39.98,39.98,39.98
Elijah Craig Small Batch 1.75L,31.0,0.5961538461538461,0.9659514119134117,0.0,4.0,0.0,1.0,1.0,Create/Update,096749000074,Customer Square 2,2,6,59.99,1.0,1.0,1.0,1.0,59.99,59.99,59.99
Elijah Craig Small Batch 750ml,195.0,3.75,2.1472254010878604,0.0,8.0,3.5,5.0,6.0,Create/Update,096749000067,Customer Square 2,2,12,33.99,4.0,-2.0,-3.0,-4.0,-67.98,-101.97,-135.96
Elijah Craig Straight Rye 750ml,31.0,0.5961538461538461,0.8147584678582633,0.0,3.0,0.0,1.0,1.0,Create/Update,096749002733,Customer Square 2,3,6,33.99,1.0,2.0,2.0,2.0,67.98,67.98,67.98
Elisa Guerin Beaujolais Villages 750ml,15.0,0.28846153846153844,0.6603186428226693,0.0,3.0,0.0,0.0,1.0,Create/Update,724049468866,Customer Square 2,2,6,23.99,0.0,2.0,2.0,1.0,47.98,47.98,23.99
Emilio Hidalgo PX Sherry 500ml,1.0,0.019230769230769232,0.13733516208736252,0.0,1.0,0.0,0.0,0.0,Create/Update,098709086425,Customer Square 2,1,6,20.99,0.0,1.0,1.0,1.0,20.99,20.99,20.99
Empress 1908 Gin 750ml,53.0,1.0192307692307692,1.0282618757919115,0.0,3.0,1.0,2.0,2.0,Create/Update,628451773108,Customer Square 2,4,6,39.99,1.0,3.0,2.0,2.0,119.97,79.98,79.98
Enoz La Monade Fiano 750ml,14.0,0.2692307692307692,0.5586861171666904,0.0,2.0,0.0,0.0,1.0,Create/Update,709081489697,Customer Square 2,1,6,28.99,0.0,1.0,1.0,0.0,28.99,28.99,0.0
Entre Maguey Ensamble 700ml,11.0,0.21153846153846154,0.8844063298128397,0.0,6.0,0.0,0.0,0.0,Create/Update,706189916629,Customer Square 2,1,6,38.99,0.0,1.0,1.0,1.0,38.99,38.99,38.99
Entre Maguey Papalote 700ml,3.0,0.057692307692307696,0.2331606856342721,0.0,1.0,0.0,0.0,0.0,Create/Update,706189916605,Customer Square 2,1,6,59.99,0.0,1.0,1.0,1.0,59.99,59.99,59.99
Entre Maguey Tobala 700ml,2.0,0.038461538461538464,0.19230769230769237,0.0,1.0,0.0,0.0,0.0,Create/Update,706189916612,Customer Square 2,1,6,99.99,0.0,1.0,1.0,1.0,99.99,99.99,99.99
Epoch Estate Blend 750ml,5.0,0.09615384615384616,0.3540760122984996,0.0,2.0,0.0,0.0,0.0,Create/Update,28682868,Customer Square 2,1,3,59.99,0.0,1.0,1.0,1.0,59.99,59.99,59.99
Ercole Barbera del Monferatto DOC 1L,2.0,0.038461538461538464,0.2746703241747251,0.0,2.0,0.0,0.0,0.0,Create/Update,678113000165,Customer Square 2,3,12,14.99,0.0,3.0,3.0,3.0,44.97,44.97,44.97
Ercole Monferatto DOC Bianco 1L,4.0,0.07692307692307693,0.3308586641170244,0.0,2.0,0.0,0.0,0.0,Create/Update,678113000158,Customer Square 2,3,12,14.99,0.0,3.0,3.0,3.0,44.97,44.97,44.97
Espolon Anejo 1L,12.0,0.23076923076923078,0.541201818441165,0.0,2.0,0.0,0.0,1.0,Create/Update,664804001436,Customer Square 2,1,6,42.99,0.0,1.0,1.0,0.0,42.99,42.99,0.0
Espolon Blanco 1L,648.0,12.461538461538462,11.446298592964013,0.0,35.0,13.5,21.25,26.0,Create/Update,721059701006,Customer Square 2,12,6,29.99,12.0,0.0,-9.0,-14.0,0.0,-269.90999999999997,-419.85999999999996
Espolon Blanco 375ml,133.0,2.5576923076923075,1.8954749916015736,0.0,7.0,2.0,4.0,4.350000000000001,Create/Update,664804000378,Customer Square 2,12,24,14.99,3.0,9.0,8.0,8.0,134.91,119.92,119.92
Espolon Blanco 750ml,72.0,1.3846153846153846,4.142434467026543,0.0,20.0,0.0,0.0,0.0,Create/Update,721059707503,Customer Square 2,12,24,23.99,1.0,11.0,12.0,12.0,263.89,287.88,287.88
Espolon Reposado 1L,155.0,2.980769230769231,3.0539406108236404,0.0,10.0,2.0,5.25,7.0,Create/Update,721059701013,Customer Square 2,24,6,29.99,3.0,21.0,19.0,17.0,629.79,569.81,509.83
Espolon Reposado 375ml,36.0,0.6923076923076923,1.2015768732164083,0.0,5.0,0.0,1.0,1.0,Create/Update,664804000385,Customer Square 2,4,12,14.99,1.0,3.0,3.0,3.0,44.97,44.97,44.97
Esporao Alandra White BIB 3L,5.0,0.09615384615384616,0.29480210993761347,0.0,1.0,0.0,0.0,0.0,Create/Update,858666003138,Customer Square 2,2,4,23.99,0.0,2.0,2.0,2.0,47.98,47.98,47.98
Esporao Monte Velho White 750ml,14.0,0.2692307692307692,0.5921078583977172,0.0,2.0,0.0,0.0,1.0,Create/Update,858666003046,Customer Square 2,2,12,10.99,0.0,2.0,2.0,1.0,21.98,21.98,10.99
Evan Williams 1783 750ml,5.0,0.09615384615384616,0.2948021099376133,0.0,1.0,0.0,0.0,0.0,Create/Update,096749002986,Customer Square 2,2,6,19.99,0.0,2.0,2.0,2.0,39.98,39.98,39.98
Evan Williams Black 1.75L,85.0,1.6346153846153846,1.286450784640351,0.0,4.0,1.5,3.0,3.0,Create/Update,096749021147,Customer Square 2,4,6,23.99,2.0,2.0,1.0,1.0,47.98,23.99,23.99
Evan Williams Black 1L,62.0,1.1923076923076923,1.1608760209835824,0.0,4.0,1.0,2.0,2.3500000000000014,Create/Update,096749021246,Customer Square 2,3,12,16.99,1.0,2.0,1.0,1.0,33.98,16.99,16.99
Evan Williams Black 200ml,103.0,1.9807692307692308,1.9363961829942737,0.0,8.0,1.5,3.0,3.700000000000003,Create/Update,096749021543,Customer Square 2,12,48,4.59,2.0,10.0,9.0,8.0,45.9,41.31,36.72
Evan Williams Black 375ml,221.0,4.25,2.138250542994292,1.0,9.0,4.0,6.0,6.350000000000001,Create/Update,096749021642,Customer Square 2,12,24,7.59,4.0,8.0,6.0,6.0,60.72,45.54,45.54
Evan Williams Black 50ml,884.0,17.0,14.009612084894812,0.0,74.0,13.5,26.25,30.0,Create/Update,096749021840,Customer Square 2,60,120,0.99,17.0,43.0,34.0,30.0,42.57,33.66,29.7
Evan Williams Black 750ml,61.0,1.1730769230769231,1.2667516581057274,0.0,5.0,1.0,2.0,3.0,Create/Update,096749021345,Customer Square 2,5,12,13.99,1.0,4.0,3.0,2.0,55.96,41.97,27.98
Evan Williams Bonded 175L,78.0,1.5,1.278520779891897,0.0,4.0,1.0,2.25,3.0,Create/Update,096749021178,Customer Square 2,2,6,26.99,2.0,0.0,-0.0,-1.0,0.0,-0.0,-26.99
Evan Williams Bonded 1L,38.0,0.7307692307692307,1.0762360445871708,0.0,4.0,0.0,1.0,2.0,Create/Update,096749021277,Customer Square 2,4,12,18.99,1.0,3.0,3.0,2.0,56.97,56.97,37.98
